Province/Territory,Program Stream,Employer ,Address ,Occupation ,Incorporate Status,Approved LMIAs,Approved Positions
Ontario,   Low Wage,M.G.B. Ventures Inc,"Alexandria, ON K0C 1A0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,5,34
Ontario,   Low Wage,MADHUKRISHNA INC.,"LONDON, ON N5Z 1W4",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,MADHUMEENA INC.,"Brampton, ON L6V 1C3",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Maghra Inc.dba Marketlane Early Learning Centre,"Mississauga, ON L5N 2X4",4214-Early childhood educators and assistants,Corporation,1,1
Ontario,   Low Wage,Mahabali Corp.,"Barrie, ON L4M 1K7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Maharaja's Group of Restaurant's Ltd.,"Vaughan, ON L4K 2M9",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Maillette Holdings Inc,"Cambridge, ON N3C 4N6",6211-Retail sales supervisors,Unknown,1,2
Ontario,   Low Wage,MAMBA INVESTMENTS INC.,"WOODBRIDGE, ON L4H 0T2",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,MAMBA INVESTMENTS INC.,"WOODBRIDGE, ON L4H 0T2",6322-Cooks,Unknown,1,4
Ontario,   Low Wage,Mancor Canada Inc.,"Oakville, ON L6L 2X9",7237-Welders and related machine operators,Unknown,1,4
Ontario,   Low Wage,Mandates Professional Corporation,"Toronto, ON M5X 1E3",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,MANGALAM CATERINGS PLUS LTD.,"Mississauga, ON L4T 2H5",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,Maple Dips Incorporated,"Seguin, ON P2A 2W8",6332-Bakers,Unknown,1,2
Ontario,   Low Wage,Maple Leaf Locksmith Inc.,"Toronto, ON M3K 1E2","7384-Other trades and related occupations, n.e.c.",Unknown,1,1
Ontario,   Low Wage,Marcello's Pizzeria Vaughan Mills Limited,"Vaughan, ON L4K 5Y6",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Marcheleo's INC.,"Toronto, ON M4P 1J4",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Marchese Group Ltd.,"Toronto, ON M3K 1J8",7271-Carpenters,Unknown,1,1
Ontario,   Low Wage,Marianhill Inc.,"Pembroke, ON K8A 7Z3","3413-Nurse aides, orderlies and patient service associates",Unknown,1,13
Ontario,   Low Wage,Marilus Market (2017) Inc.,"Burlington, ON L7L 1S8",6322-Cooks,Unknown,1,7
Ontario,   Low Wage,Marini Distribution Inc,"Woodbridge, ON L4L 8X3",7514-Delivery and courier service drivers,Unknown,1,1
Ontario,   Low Wage,Markdale Nails & Spa,"Markdale, ON N0C 1H0","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Ontario,   Low Wage,Market Four Seasons Inc.,"Toronto, ON M5M 4A4",5244-Artisans and craftspersons,Unknown,1,1
Ontario,   Low Wage,MARKSTONE LANDSCAPING LIMITED,"Burlington, ON L7M 0P5",7611-Construction trades helpers and labourers,Unknown,1,6
Ontario,   Low Wage,MAR-LYN MOTEL LTD,"Holland Landing, ON L9N 0J2",6731-Light duty cleaners,Unknown,1,2
Ontario,   Low Wage,Mar-Tec Woodworking LTD,"Mississauga, ON L5T 2G9",7272-Cabinetmakers,Unknown,1,1
Ontario,   Low Wage,Maruti Elmira Inc,"Elmira, ON N3B 3K3",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Maruti Fort Erie Inc,"Fort Erie, ON L2A 1N2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Maruti Gravenhurst Inc,"Gravenhurst, ON P1P 1J8",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Maruti Huntsville Inc,"Huntsville, ON P1H 1C2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Maruti Orangeville Inc,"Orangeville, ON L9W 3L3",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Maruti Simcoe Inc,"Simcoe, ON N3Y 2M8","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Ontario,   Low Wage,Maruti Wingham Inc,"Wingham, ON N0G 2W0",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Masi Group Inc.,"Woodbridge, ON L4L 7X6",2211-Chemical technologists and technicians,Unknown,1,1
Ontario,   Low Wage,Masonal Stone Inc.,"Milverton, ON N0K 1M0",7452-Material handlers,Unknown,1,2
Ontario,   Low Wage,MASS CULINARY INC,"Toronto, ON M6C 1A3",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,MATEEN PETROLEUMS INC,"SARNIA, ON N7S 5S5",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,MATRIX FURNITURE GROUP INC.,"Toronto, ON M9W 4X3",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,MAV SCOTIA HAIR INC.,"Toronto, ON M5H 3Y2",6341-Hairstylists and barbers,Unknown,1,1
Ontario,   Low Wage,MB Master Auto,"Ajax, ON L1S 2G2",7322-Motor vehicle body repairers,Unknown,1,1
Ontario,   Low Wage,MB Scarborough Inc.,"Scarborough, ON M1K 2S3",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,McBurl Corp,"Burlington, ON L7T 2E8",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,McDonalds Restaurant,"Kincardine, ON N2Z 2G1",0631-Restaurant and food service managers,Unknown,1,4
Ontario,   Low Wage,McDonalds Restaurant,"Kincardine, ON N2Z 2G1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
Ontario,   Low Wage,Meat Country Canada Corp.,"Thornhill, ON L4J 7Y1","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,2
Ontario,   Low Wage,Meatings Barbecue Inc,"Gloucester, ON K1J 1H7",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,Mediterranean Village Inc,"Mississauga, ON L5M 4K5",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,MEGATEL CNC SOLUTIONS INC.,"Mississauga, ON L5S 1Z1",9417-Machining tool operators,Unknown,1,1
Ontario,   Low Wage,Mehvisish Restaurants Ltd,"Toronto, ON M6A 2T7",0631-Restaurant and food service managers,Unknown,1,2
Ontario,   Low Wage,Mehvisish Restaurants Ltd,"Toronto, ON M6A 2T7",6311-Food service supervisors,Unknown,1,2
Ontario,   Low Wage,Mera Cannabis Corp.,"St. Thomas, ON N5P 4A4",2225-Landscape and horticulture technicians and specialists,Unknown,1,1
Ontario,   Low Wage,Metahus Inc,"North York, ON M3C 2N6",1242-Legal administrative assistants,Unknown,1,1
Ontario,   Low Wage,Metalcor Building Systems Inc.,"Mount Brydges, ON N0L 1W0",7231-Machinists and machining and tooling inspectors,Unknown,1,3
Ontario,   Low Wage,Metropolitan Toronto Condominium Corporation no. 590,"Toronto, ON M5E 1S3",6315-Cleaning supervisors,Unknown,1,1
Ontario,   Low Wage,Mikaela’s Food Limited,"Burlington, ON L7P 1B5",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Million Deliveries Inc,"Mississauga, ON L4W 3X1",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Million Deliveries Inc,"Mississauga, ON L4W 3X1",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,Millomat Stampings Inc.,"Mississauga, ON L5T 2L2",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Millwork by Millworkers Inc,"Scarborough, ON M1H 2W2",7272-Cabinetmakers,Unknown,1,1
Ontario,   Low Wage,Millworx Corporation,"Mississauga, ON L5T 2B3",7272-Cabinetmakers,Unknown,1,2
Ontario,   Low Wage,Minami Restaurant Toronto LTD.,"TORONTO, ON M5V 3M2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,MISSISSAUGA TRANSPORTATION RESOURCES INC.,"MISSISSAUGA, ON L5T 1H9",7511-Transport truck drivers,Unknown,1,4
Ontario,   Low Wage,MJ BYRNES IRISH PUB INC.,"BLUE MOUNTAINS, ON L9Y 0V2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,MJ BYRNES IRISH PUB INC.,"BLUE MOUNTAINS, ON L9Y 0V2",6321-Chefs,Unknown,1,3
Ontario,   Low Wage,MJ BYRNES IRISH PUB INC.,"BLUE MOUNTAINS, ON L9Y 0V2",6322-Cooks,Unknown,1,4
Ontario,   Low Wage,MJL NURSING SERVICES INC,"MISSISSAUGA, ON L5B 1T2","3413-Nurse aides, orderlies and patient service associates",Unknown,1,1
Ontario,   Low Wage,MK & SONS TRADING LIMITED,"Dundas, ON L9H 1L4",6311-Food service supervisors,Unknown,2,6
Ontario,   Low Wage,modern air filter corporation,"Brampton, ON L6T 4K8",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,MOM'S TIFFIN SERVICE LTD,"MISSISSAUGA, ON L5T 2B8",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Montfort Management Corporation,"BURLINGTON, ON L7L 5Y6",6513-Food and beverage servers,Corporation,1,2
Ontario,   Low Wage,Moorhead Investment Group Ltd,"Fergus, ON N1M 3N7",6311-Food service supervisors,Unknown,1,3
Ontario,   Low Wage,Morguard Corporation,"Mississauga, ON L5B 1M3",6731-Light duty cleaners,Unknown,2,4
Ontario,   Low Wage,Morning owl coffeehouse kanata inc.,"Ottawa, ON K2K 2W2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
Ontario,   Low Wage,Mortaza Auto Clinic Inc.,"North York, ON M3J 3J1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Ontario,   Low Wage,Motimahal Restaurant ltd.,"Toronto, ON M4L 1Z6",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,MOTTBORA COME AND TASTE LTD.,"HUNTSVILLE, ON P1H 2C9",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,MP Food Corporation,"Hawkesbury, ON K6A 2H6",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,MP Paradise Pools & Spa Inc,"Niagara Falls, ON L2G 4M8",7611-Construction trades helpers and labourers,Unknown,1,3
Ontario,   Low Wage,mrakovic meat and deli inc.,"etobicoke, ON M9C 4R1",6321-Chefs,Unknown,1,1
Ontario,   Low Wage,MST Rebar Inc,"Woodbridge, ON L4L 3R7",9422-Plastics processing machine operators,Unknown,1,1
Ontario,   Low Wage,MUIZ GRAPHICS INC.,"Mississauga, ON L4W 3X1",7235-Structural metal and platework fabricators and fitters,Unknown,1,1
Ontario,   Low Wage,Muni Robata Restaurant Ltd,"Markham, ON L3T 2N9",6322-Cooks,Unknown,1,3
Ontario,   Low Wage,Murphco Inc.,"Collingwood, ON L9Y 5G9",6311-Food service supervisors,Unknown,1,5
Ontario,   Low Wage,Muskoka Lumber and Building Suipplies,"Port Carling, ON P0B 1J0","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,6
Ontario,   Low Wage,NANS TAX SERVICES INC,"Thornhill, ON L4J 6X1",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Narula's Banquet Hall Inc,"Hamilton, ON L8K 1H2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Nasah VMS Ltd.,"Elmira, ON N3B 3L4",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Nationwide Maintenance Systems Ltd.,"Etobicoke, ON M9C 4Y2",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,NAV TAKKAR PROFESSIONAL CORPORATION,"Brampton, ON L6P 4G3",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,Nem Food Corporation,"Hamilton, ON L8E 2Y5","9617-Labourers in food, beverage and associated products processing",Unknown,1,1
Ontario,   Low Wage,NEOTREND INC.,"Toronto, ON M4N 2K9",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Netex Enterprises Inc.,"Toronto, ON M4A 1H2",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,Nett Technologies Inc.,"Mississauga, ON L5T 1Z2",7237-Welders and related machine operators,Unknown,1,5
Ontario,   Low Wage,New Malwa Express Inc.,"Mississauga, ON L5N 7H5",6732-Specialized cleaners,Unknown,1,1
Ontario,   Low Wage,New Millenium Tire Hamilton Inc.,"Hamilton,, ON L8E 2Y5",7535-Other automotive mechanical installers and servicers,Unknown,1,1
Ontario,   Low Wage,New World Food Market Inc.,"Toronto, ON M3N 2S5",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Newrest Holding Canada Inc.,"Mississauga, ON L5T 1K3","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Ontario,   Low Wage,Newrest Holding Canada Inc.,"Mississauga, ON L5T 1K3",7511-Transport truck drivers,Unknown,1,1
Ontario,   Low Wage,Newrest Holding Canada Inc.,"Mississauga, ON L5T 1K3","9617-Labourers in food, beverage and associated products processing",Unknown,1,70
Ontario,   Low Wage,Newtech Iron Works Ltd,"Toronto, ON M9L 1A9",7237-Welders and related machine operators,Unknown,1,1
Ontario,   Low Wage,Newtech Iron Works Ltd,"Toronto, ON M9L 1A9",9612-Labourers in metal fabrication,Unknown,1,1
Ontario,   Low Wage,Newton Auto Collision,"North York, ON M9L 1X9",7322-Motor vehicle body repairers,Unknown,1,1
Ontario,   Low Wage,NIA Inc.,"Toronto, ON M5X 2A2",0631-Restaurant and food service managers,Unknown,1,1
Ontario,   Low Wage,Nijjer & Dhaliwal Corporation,"Brampton, ON L6P 2R1",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Niko's Gardening Inc.,"Concord, ON L4K 1P5",2225-Landscape and horticulture technicians and specialists,Unknown,1,1
Ontario,   Low Wage,NILKANTH VARNI CORPORATION,"Meaford, ON N4L 1J1",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Nimbark Inc,"STONEY CREEK, ON L8J 0C2",6321-Chefs,Unknown,1,2
Ontario,   Low Wage,NITIN ENTERPRISE INC.,"Orillia, ON L3V 5X8",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,NOBLE CARE STAFFING INC,"BOWMANVILLE, ON L1C 0N9","3413-Nurse aides, orderlies and patient service associates",Unknown,1,10
Ontario,   Low Wage,NOBLE CARE STAFFING INC,"BOWMANVILLE, ON L1C 0N9",4212-Social and community service workers,Unknown,1,3
Ontario,   Low Wage,Noble Prime Solutions Ltd.,"BRAMPTON, ON L6S 5Z4",1241-Administrative assistants,Unknown,1,2
Ontario,   Low Wage,North Central Co-Operative Incorporated,"White River, ON P0M 3G0",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,North Heritage Realty Inc.,"Sudbury, ON P3A 1X5",6552-Other customer and information services representatives,Unknown,1,1
Ontario,   Low Wage,North Star Subs Inc,"BARRIE, ON L4M 5A2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,NURI VILLAGE INC.,"Waterloo, ON N2L 3E9",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Nutri-Lawn Ottawa,"Ottawa, ON K1B 3S3",8612-Landscaping and grounds maintenance labourers,Unknown,1,5
Ontario,   Low Wage,O & B Bayview Village Ltd,"Toronto, ON M5E 1G4",6322-Cooks,Unknown,1,14
Ontario,   Low Wage,OAK STREET PHARMA INC,"LEAMINGTON, ON N8H 4V4",1243-Medical administrative assistants,Unknown,1,1
Ontario,   Low Wage,Oakfield Sei Ltd.,"Markham, ON L3R 2N2",6321-Chefs,Unknown,1,1
Ontario,   Low Wage,OBR Catering Ltd,"Toronto, ON M4P 2C9",6322-Cooks,Unknown,1,22
Ontario,   Low Wage,Octate Mcleod Inc,"Niagara Falls, ON L2H 2P7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,OM ANJANEYA INC.,"Mississauga, ON L5L 3E5",6421-Retail salespersons,Unknown,1,1
Ontario,   Low Wage,Om Shiv Food Inc,"Sault Ste. Marie, ON P6A 3T1",6311-Food service supervisors,Unknown,1,2
Ontario,   Low Wage,Om Shiv Shakti Inc.,"Stoney Creek, ON L8E 4W3",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,OM SHIVAY SAI ENTERPRISE INC. BarBurrito,"Thunder Bay, ON P7E 5R5",6311-Food service supervisors,Unknown,1,2
Ontario,   Low Wage,OM SHIVAY SAI ENTERPRISE INC. BarBurrito,"Thunder Bay, ON P7E 5R5",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,OMNI KITCHEN AND BATH STUDIO Inc.,"Brampton, ON L6R 1M4",7272-Cabinetmakers,Unknown,1,1
Ontario,   Low Wage,ON COAL INC,"WATERLOO, ON N2L 3V4",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,One River Solutions Inc.,"Hanover, ON N4N 1S1",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Ongjake Inc.,"Mississauga, ON L5B 1H9",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Opex Restaurants Ltd.,"London, ON N6K 4T2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Ontario,   Low Wage,Orangeville Pizza Company Inc,"Orangeville, ON L9W 0A2",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Osmow's Commissary Ltd.,"Mississauga, ON L4Z 1P1",2211-Chemical technologists and technicians,Unknown,1,1
Ontario,   Low Wage,P.CHANDRA PETROLEUM INC.,"PICKERING, ON L1W 1G4",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,P.J.A. FOODS 1964 INCORPORATED,"Georgetown, ON L7G 4B5",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Pal Immigration Inc.,"Brampton, ON L6P 1V2",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Pane Del Sole Bakery LTD,"hamilton, ON L8L 4P3",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,Pano Tech Inc.,"Markham, ON L6G 0B5",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,Papa Pancho’s Kitchen inc.,"Kitchener, ON N2J 2V9",6321-Chefs,Unknown,1,1
Ontario,   Low Wage,Paris Southern Lights Inc,"Paris, ON N3L 1T8",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Patel Accounting and Tax Consultant Inc.,"Ajax, ON L1Z 1R2",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,PATEL GROUP ALYMER LTD.,"Aylmer, ON N5H 1J9",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Patel Group Shelburne Ltd.,"Shelburne, ON L9V 3X7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Paudyal Cuisine Inc.,"Owen Sound, ON N4K 2H5",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Paul K Brennan Holdings Limited,"Burlington, ON L7L 6M6",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Pawfect Spa Limited,"Toronto, ON M5R 2J3",6316-Other services supervisors,Unknown,1,1
Ontario,   Low Wage,Pcam Group Inc,"Toronto, ON M3K 1B6",6315-Cleaning supervisors,Unknown,1,1
Ontario,   Low Wage,PDI Construction Limited,"Toronto, ON M9C 5L2",7611-Construction trades helpers and labourers,Unknown,1,1
Ontario,   Low Wage,PeakMark Immigration Consulting Inc.,"Hamilton, ON L8E 4Y3",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,PEDI N NAILS,"SCARBOROUGH, ON M1T 1A4","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Ontario,   Low Wage,PEOPLE FIRST PIZZA CORPORATION,"London, ON N6H 5L6",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,PEOPLE FIRST PIZZA CORPORATION,"London, ON N6H 5L6",6322-Cooks,Unknown,2,4
Ontario,   Low Wage,PeopleCare Communities Inc.,"Waterloo, ON N2V 2H1","3413-Nurse aides, orderlies and patient service associates",Unknown,1,30
Ontario,   Low Wage,Perpetual Vaz Inc,"Niagara Falls, ON L2G 1T2",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,PERTH SOLUTIONS INC.,"SCARBOROUGH, ON M1H 3J2",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Pestisect Pest Control Inc,"Brampton, ON L6Y 3A3",7444-Pest controllers and fumigators,Unknown,1,1
Ontario,   Low Wage,PH & T Investments Ltd.,"Toronto, ON M5T 1L9",6341-Hairstylists and barbers,Unknown,1,1
Ontario,   Low Wage,Pho 4 U Ltd.,"London, ON N6J 2N7",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Pho Bat Trang Corp,"St. Catharines, ON L2N 7G4",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Pizza Hut,"Mississauga, ON L4W 5L1",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Pizza Rock Bar & Grill Inc.,"whitby, ON L1N 2K8",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,PIZZA WINGS AND MORE,"TORONTO, ON M9N 2T2",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,PJN Holdings Ltd,"Yonge Street, ON L9N 0H9",6311-Food service supervisors,Unknown,1,2
Ontario,   Low Wage,Pooni Transport Inc.,"Brampton, ON L6P 3M3",7511-Transport truck drivers,Unknown,1,2
Ontario,   Low Wage,Popeyes Louisiana Kitchen,"Brampton, ON L6V 4A3",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,PORT ELGIN MONTESSORI PRESCHOOL INC.,"Port Elgin, ON N0H 2C2",6731-Light duty cleaners,Unknown,1,1
Ontario,   Low Wage,PREMIUM HOTEL SERVICES INC.,"Niagara Falls, ON L2G 2N9",6731-Light duty cleaners,Unknown,1,15
Ontario,   Low Wage,PREMIUM IDS HOLDINGS INC.,"Concord, ON L4K 4E9",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Presto-Crest Limited,"Kincardine, ON N2Z 2Y9","9217-Supervisors, textile, fabric, fur and leather products processing and manufacturing",Unknown,1,1
Ontario,   Low Wage,Pride Pak Canada Ltd.,"Mississauga, ON L5N 7J6",7237-Welders and related machine operators,Unknown,1,1
Ontario,   Low Wage,Pride Pak Canada Ltd.,"Mississauga, ON L5N 7J6","9617-Labourers in food, beverage and associated products processing",Unknown,2,16
Ontario,   Low Wage,Prime Max Group Ltd.,"Mississauga, ON L5S 1T1",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,princess pea inc,"brampton, ON L6T 4V6",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Prior Immigration and Visa services Inc.,"Mississauga, ON L5S 0A2",1241-Administrative assistants,Unknown,1,1
Ontario,   Low Wage,Pritpal Bahra Professional Corporation,"MISSISSAUGA, ON L5S 0A7",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,PRM Labour,"Guelph, ON N1H 6H7",7611-Construction trades helpers and labourers,Unknown,1,6
Ontario,   Low Wage,Procon Building supplies Ltd,"brampton, ON L6T 4N7",7231-Machinists and machining and tooling inspectors,Unknown,1,1
Ontario,   Low Wage,Pumpernickels c/o Ontario Ltd 2394069,"Mississauga, ON L5M 2N1",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Puncan Inc,"Orangeville, ON L9W 4N8",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Quadm Niagara Inc.,"St. Catharines, ON L2N 2E9",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Quality Railings Ltd.,"Weston, ON M9L 1Y2",7237-Welders and related machine operators,Unknown,1,1
Ontario,   Low Wage,Quality Sewers And Concrete Inc,"Hamilton, ON L0R 1P0",7611-Construction trades helpers and labourers,Unknown,1,3
Ontario,   Low Wage,Queen Video Ltd.,"Mississauga, ON L5G 1E1",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Quick Serve Restaurants Ltd.,"Toronto, ON M5J 2J1",6311-Food service supervisors,Unknown,4,10
Ontario,   Low Wage,Quick Truck Permits & Authorities Inc,"Mississauga, ON L5T 2G5",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,R & M Drugs Ltd.,"Whitby, ON L1R 0H4",6731-Light duty cleaners,Unknown,1,1
Ontario,   Low Wage,R&M Foods inc,"Hamilton, ON L8H 2V4",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,R&W Metal Fabricating and Design Inc.,"Paris, ON N3L 0E2","9536-Industrial painters, coaters and metal finishing process operators",Unknown,1,2
Ontario,   Low Wage,R&W Metal Fabricating and Design Inc.,"Paris, ON N3L 0E2",9612-Labourers in metal fabrication,Unknown,1,4
Ontario,   Low Wage,R. Avis Surveying Inc.,"Toronto, ON M2J 4Y8",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,Radicas Hot & Spicy Doubles And Roti Inc.,"Brampton, ON L6W 4K6",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Rainman Lawn Sprinkler Systems Ltd.,"Mt. Albert, ON L0G 1M0",2225-Landscape and horticulture technicians and specialists,Unknown,1,1
Ontario,   Low Wage,RB Building Supply Ltd,"BRAMPTON, ON L6W 3M1",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,Real Blue Roofing Services Inc.,"Brampton, ON L6Y 0E1",7611-Construction trades helpers and labourers,Unknown,1,1
Ontario,   Low Wage,RECIPE UNLIMITED CORPORATION,"Vaughan, ON L4K 0B8",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,RECIPE UNLIMITED CORPORATION,"Vaughan, ON L4K 0B8",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,RED PANDA PAVILION INC,"MISSISSAUGA, ON L5G 1J6",6322-Cooks,Unknown,1,2
Ontario,   Low Wage,Redberry Crown Restaurants LP,"Mississauga, ON L4W 5L1",0631-Restaurant and food service managers,Unknown,2,2
Ontario,   Low Wage,Redberry Crown Restaurants LP,"Mississauga, ON L4W 5L1",6311-Food service supervisors,Unknown,4,13
Ontario,   Low Wage,Rehoboth Chaffing World Rental & Catering Inc.,"Oshawa, ON L1H 3M6",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Restaurants Louis Giguère inc.,"Hawkesbury, ON K6A 3S5",6311-Food service supervisors,Unknown,2,8
Ontario,   Low Wage,Restaurants Louis Giguère inc.,"Hawkesbury, ON K6A 3S5","6733-Janitors, caretakers and building superintendents",Unknown,1,1
Ontario,   Low Wage,REX Beauty Inc.,"Toronto, ON M3M 2H7",6211-Retail sales supervisors,Unknown,1,1
Ontario,   Low Wage,RIAA's E&A Services Inc.,"Brampton, ON L6T 4L6",1311-Accounting technicians and bookkeepers,Unknown,1,1
Ontario,   Low Wage,RIDIKA INC.,"SIMCOE, ON N3Y 5E7",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Right Advice and Investments Ltd.,"Mississauga, ON L4T 0A5",1221-Administrative officers,Unknown,1,1
Ontario,   Low Wage,Riley Coffee Ltd,"AURORA, ON L4G 8A3",6311-Food service supervisors,Unknown,1,1
Ontario,   Low Wage,Riverside Health Care Facilities Inc.,"Fort Frances, ON P9A 2B7","3413-Nurse aides, orderlies and patient service associates",Unknown,1,50
Ontario,   Low Wage,RNM Enterprise Ltd.,"Etobicoke, ON M9C 1A8",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Rodney's Oyster House Corp,"Toronto, ON M5V 1K4",6322-Cooks,Unknown,1,1
Ontario,   Low Wage,Roma Fence Ltd.,"Bolton, ON L7E 1G6",7237-Welders and related machine operators,Unknown,1,1
Ontario,   Low Wage,Ronspar Construction LTD,"North York, ON M3K 1L8",7611-Construction trades helpers and labourers,Unknown,1,1
