Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT demandes","Postes demandes"
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Pulse Films","Los Angeles, 90291","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Incorporé,2,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Radical Media LLC","New York, 10014","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,2,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Reset Content, LLC dba Reset","Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,2,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Reverie Content Inc.","Sherman Oaks, 91403","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Sanctuary Content, Inc.","Los Angeles, 90034","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Station Film Inc.","BROOKLYN, 11222","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Stink LLC","Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Supply & Demand Inc.","NEW YORK, 10013","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé","Entreprise à propriétaire unique",1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Thinking Machine Films","Atladena, 91001","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,2,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Tool of North America","Santa Monica, 90404","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,2,2
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","We The People","Culver City, 90232","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Notes:,,,,,,,
"1. Tous les renseignements utilisés dans la présente publication proviennent du Système d'étude d'impact sur le marché du travail (SEIMT) d'Emploi et Développement social Canada.",,,,,,,
"2. Cette liste exclut tous les informations personnelles, tels que le nom des employeurs des fournisseurs de soins à domicile ou les noms d'entreprises qui incluent des noms personnels. Pour cette raison, cette liste est incomplète et ne contient pas tous les employeurs qui ont soumis ou obtenu une EIMT. Si un employeur souhaite communiquer avec EDSC concernant l'exactitude de leur information, prière de communiquer au NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.  ",,,,,,,
"3. Les noms des employeurs sont entrés manuellement dans le Système et peuvent faire l’objet d’erreurs dans la saisie de donnée.           ",,,,,,,
" 4. Le système de Classification nationale des professions (CNP) 2011, est utilisé depuis novembre 2016. Avant novembre 2016, les professions classifiées sous le CNP 2006 étaient converti selon les professions correspondantes sous le CNP 2011. Une concordance empirique développée par Statistique Canada a été utilisée pour identifier la classification équivalente.                                                                              ",,,,,,,
"5. À compter de février 2018, les EIMT à l'appui de la « résidence permanente (RP) seulement » sont exclues des statistiques du PTET, à moins qu'elles ne soient déclarées séparément. Les EIMT à double intention et les postes correspondants sont inclus dans leur volet respectif du PTET (p. ex. bas salaires, hauts salaires, etc.). Cela peut avoir une incidence sur les rapports du programme au fil du temps.",,,,,,,
"6. Les données issues du SEIMT concernent le nombre de postes de TÉTs visés, et non le nombre de permis de travail délivrés. Pour obtenir des renseignements sur le nombre de permis de travail délivrés, consultez le document: Faits et chiffres d'Immigration, Réfugiés et Citoyenneté Canada (IRCC) : www.cic.gc.ca/francais/ressources/statistiques/menu-faits.asp",,,,,,,
"7. Les chiffres indiqués dans la présente publication peuvent différer légèrement de ceux contenus dans les versions précédentes des statistiques des EIMT, en raison des mises à jour des données qui ont eu lieu entre temps.",,,,,,,
