Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Manitoba                                                                   ","Low Wage","WINSUN GROUP INC.","Winnipeg, MB R3C 3J1","13110-Administrative assistants",Unknown,1,2
"Manitoba                                                                   ","Primary Agriculture","10180303 Manitoba Ltd","Winnipeg, MB R3R 1W2","85100-Livestock labourers",Unknown,1,10
"Manitoba                                                                   ","Primary Agriculture","10182085 MANITOBA LTD","Ashern, MB R0C 0E0","82031-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",Unknown,1,2
"Manitoba                                                                   ","Primary Agriculture","10182085 MANITOBA LTD","Ashern, MB R0C 0E0","85100-Livestock labourers",Unknown,1,5
"Manitoba                                                                   ","Primary Agriculture","10182085 MANITOBA LTD","Ashern, MB R0C 0E0","85103-Nursery and greenhouse labourers",Unknown,1,5
"Manitoba                                                                   ","Global Talent Stream",SkipTheDishes,"Winnipeg, MB R3C 0T8","21232-Software developers and programmers",Unknown,2,2
"Manitoba                                                                   ","Global Talent Stream","Unitravel Canada Ltd.","Winnipeg, MB R3T 1L7","41402-Business development officers and market researchers and analysts",Unknown,1,1
"Manitoba                                                                   ","Permanent Resident Only","5727414 Manitoba Ltd.","BRANDON, MB R7A 5Y4","75110-Construction trades helpers and labourers",Unknown,1,1
"Saskatchewan                                                               ","High Wage","101170768 SASKATCHEWAN LTD.","Saskatoon, SK S7L 0T8",63200-Cooks,Unknown,1,2
"Saskatchewan                                                               ","High Wage","102147380 Saskatchewan Ltd","Regina, SK S4N 6E2","13110-Administrative assistants",Unknown,1,2
"Saskatchewan                                                               ","High Wage","11 & 15 HD Mechanical Ltd","Kenaston, SK S0G 2N0","72401-Heavy-duty equipment mechanics",Unknown,1,1
"Saskatchewan                                                               ","High Wage","Gold Wave Play Center Ltd.","Moose Jaw, SK S6H 3J7","62010-Retail sales supervisors",Unknown,1,1
"Saskatchewan                                                               ","High Wage","MCO Industrial Ltd.","Regina, SK S4R 6Z6","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Saskatchewan                                                               ","High Wage","PBTL TRANSPORT INC","RM OF SHERWOOD, SK S4K 0A8",14404-Dispatchers,Unknown,1,4
"Saskatchewan                                                               ","High Wage","PREVICE HOME CARE","Regina, SK S4P 1Y9","33102-Nurse aides, orderlies and patient service associates",Unknown,1,3
"Saskatchewan                                                               ","High Wage","Waite Trucking LTD","Rosetown, SK S0L 2V0","73300-Transport truck drivers",Unknown,1,2
"Saskatchewan                                                               ","Low Wage","101008494 Saskatchewan Ltd.","North Battleford, SK S9A 0W6",63200-Cooks,Unknown,1,2
"Saskatchewan                                                               ","Low Wage","102004506 Saskatchewan LTD","Paradise Hill, SK S0M 2G0","62010-Retail sales supervisors",Unknown,1,1
"Saskatchewan                                                               ","Low Wage","102041836 SASKATCHEWAN LIMITED","Saskatoon, SK S7S 1P1","62029-Other services supervisors",Unknown,1,1
"Saskatchewan                                                               ","Low Wage","102079128 SASKATCHEWAN LTD.","REGINA, SK S4N 7L2","13110-Administrative assistants",Unknown,1,1
"Saskatchewan                                                               ","Low Wage","102100841 Saskatchewan Limited","Regina, SK S4W 0J6","62023-Customer and information services supervisors",Unknown,1,1
"Saskatchewan                                                               ","Low Wage","4S Solutions Inc.","Regina, SK S4X 0G4","13110-Administrative assistants",Unknown,1,1
"Saskatchewan                                                               ","Low Wage","55 painting and renovation ltd","saskatoon, SK S7L 0V2","75110-Construction trades helpers and labourers",Unknown,1,1
"Saskatchewan                                                               ","Low Wage","Basile & Sons Holdings Ltd.","Weyburn, SK S4H 0V9","14401-Storekeepers and partspersons",Unknown,1,1
"Saskatchewan                                                               ","Low Wage","JPAYS Truck and Trailers Services Ltd","RM of Edenwold, SK S0G 1K0","75119-Other trades helpers and labourers",Unknown,1,2
"Saskatchewan                                                               ","Low Wage","Passion Construction Ltd","Saskatoon, SK S7K 4E5","75110-Construction trades helpers and labourers",Unknown,1,2
"Saskatchewan                                                               ","Low Wage","True Color Display Printing Ltd.","Saskatoon, SK S7K 1S7","14100-General office support workers",Unknown,1,1
"Saskatchewan                                                               ","Low Wage","True Color Display Printing Ltd.","Saskatoon, SK S7K 1S7","94150-Plateless printing equipment operators",Unknown,1,1
"Saskatchewan                                                               ","Global Talent Stream","102060196 SASKATCHEWAN LTD.","Regina, SK S4R 2R4","21233-Web designers",Unknown,1,2
"Alberta                                                                    ","High Wage","10093998 Canada inc","calgary, AB T3J 0Y5","21222-Information systems specialists",Unknown,1,1
"Alberta                                                                    ","High Wage","11116584 Canada Inc","EDMONTON, AB T5Y 4C8","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage","1193929 Alberta Ltd.","Calgary, AB T2E 6Z3","74203-Automotive and heavy truck and equipment parts installers and servicers",Unknown,1,1
"Alberta                                                                    ","High Wage","1509028 Alberta Ltd","Calgary, AB T2C 4Z6","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Alberta                                                                    ","High Wage","1647210 Alberta Ltd.","Edmonton, AB T5Y 0C1","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Alberta                                                                    ","High Wage","1677689 Alberta Ltd","Tofield, AB T0B 4J0","60020-Retail and wholesale trade managers",Unknown,1,2
"Alberta                                                                    ","High Wage","1719166 Alberta Ltd.","Edmonton, AB T6L 5Z8","72024-Supervisors, motor transport and other ground transit operators",Unknown,1,1
"Alberta                                                                    ","High Wage","1831894 Alberta LTD.","Calgary, AB T3E 0C1","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Alberta                                                                    ","High Wage","2030970 Alberta Ltd","Brooks, AB T1R 1C8","22220-Computer network and web technicians",Unknown,1,1
"Alberta                                                                    ","High Wage","2092767 AB LTD","EDMONTON, AB T6B 2S8","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage","2118424 ALBERTA INC.","CALGARY, AB T3J 2C8","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","High Wage","2155189 ALBERTA LTD.","Stony Plain, AB T7Z 2W7","60030-Restaurant and food service managers",Unknown,1,1
"Alberta                                                                    ","High Wage","2204558 Alberta ltd.","Calgary, AB T3P 0Z6","11109-Other financial officers",Unknown,1,1
"Alberta                                                                    ","High Wage","2233412 ALBERTA INC","CALGARY, AB T3N 1B7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage","2233412 ALBERTA INC","CALGARY, AB T3N 1B7","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","2321767 ALBERTA LTD.","CALGARY, AB T3P 1W1","73300-Transport truck drivers",Unknown,1,4
"Alberta                                                                    ","High Wage","2387120 Alberta Inc","Calgary, AB T2H 0Y8","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","2414758 Alberta Ltd.","Edmonton, AB T6L 4Y6","10022-Advertising, marketing and public relations managers",Unknown,1,1
"Alberta                                                                    ","High Wage","2414758 Alberta Ltd.","Edmonton, AB T6L 4Y6","22221-User support technicians",Unknown,1,1
"Alberta                                                                    ","High Wage","2419299 Alberta Ltd.","Lethbridge, AB T1K 4E5","22311-Electronic service technicians (household and business equipment)",Unknown,1,1
"Alberta                                                                    ","High Wage","2434746 ALBERTA LTD.","Calgary, AB T3A 3X8","21234-Web developers and programmers",Unknown,1,1
"Alberta                                                                    ","High Wage","2442155 Alberta Inc.","Calgary, AB T3J 0S6","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage","2442517 Alberta Ltd","Fort McMurray, AB T9K 2Z7","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","2473487 Alberta Ltd.","Calgary, AB T2Y 5J4","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","2490454 Alberta Ltd.","Edmonton, AB T6W 0J2","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","2492212 Alberta Inc.","Edmonton, AB T6J 2G8",63200-Cooks,Unknown,1,1
"Alberta                                                                    ","High Wage","2499305 Alberta Ltd.","Calgary, AB T2M 0L1","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Alberta                                                                    ","High Wage","2501586 Alberta Ltd","Edmonton, AB T6T 0J2","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage","2518671 Alberta Ltd.","Calgary, AB T2J 6T6",63200-Cooks,Unknown,1,1
"Alberta                                                                    ","High Wage","2529478 Alberta Inc.","Cochrane, AB T4C 2A3","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","High Wage","650273 ALBERTA LIMITED","CALGARY, AB T2M 4S2","62010-Retail sales supervisors",Unknown,2,3
"Alberta                                                                    ","High Wage","650273 ALBERTA LIMITED","CALGARY, AB T2M 4S2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,2
"Alberta                                                                    ","High Wage","8327459 Canada Inc.","Edmonton, AB T5J 3S4","72024-Supervisors, motor transport and other ground transit operators",Unknown,1,1
"Alberta                                                                    ","High Wage","ABOUNAJA CORP.","CALGARY, AB T3C 3V3","13112-Medical administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","ABOUNAJA CORP.","CALGARY, AB T3C 3V3",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","High Wage","aim1221 tech solutions Inc","Edmonton, AB T6E 4N7","21231-Software engineers and designers",Unknown,1,2
"Alberta                                                                    ","High Wage","aim1221 tech solutions Inc","Edmonton, AB T6E 4N7","21234-Web developers and programmers",Unknown,1,2
"Alberta                                                                    ","High Wage","Alaska Way Carrier Ltd.","Chestermere, AB T1X 1S1","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage","Alaska Way Carrier Ltd.","Chestermere, AB T1X 1S1","73300-Transport truck drivers",Unknown,1,8
"Alberta                                                                    ","High Wage","All Season Weeping Tile Ltd.","Calgary, AB T3J 0M7","73300-Transport truck drivers",Unknown,1,4
"Alberta                                                                    ","High Wage","Alpha Infotech Ltd.","Calgary, AB T2L 2G3","41402-Business development officers and market researchers and analysts",Unknown,1,1
"Alberta                                                                    ","High Wage","Amber's Solutions & Holdings Inc.","Calgary, AB T3N 1A6","13100-Administrative officers",Unknown,1,2
"Alberta                                                                    ","High Wage","AMRITSARI TADKA RESTAURANT AND BAR","CALGARY, AB T3J 0P6","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","High Wage","Antique Stucco Ltd.","ROCKYVIEW COUNTY, AB T1Z 0B8","75110-Construction trades helpers and labourers",Unknown,1,4
"Alberta                                                                    ","High Wage","APEXCLARITY CONSULTANTS INC.","Balzac, AB T4A 0X8","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","Asgard Consulting co LTD","Calgary, AB T2G 0H7","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Alberta                                                                    ","High Wage","Azaad Transport Ltd","CALGARY, AB T3J 0V1","73300-Transport truck drivers",Unknown,1,4
"Alberta                                                                    ","High Wage","BAAJ CONTRACTING INC","Chestermere, AB T1X 0M1","73102-Plasterers, drywall installers and finishers and lathers",Unknown,1,2
"Alberta                                                                    ","High Wage","Bion Transport Limited","Edmonton, AB T5W 5J6","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage","BLUE PLANET APPAREL AND TEXTILES INC","calgary, AB T2A 2K2","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Alberta                                                                    ","High Wage","Bolt Wireless Alberta Inc.","Calgary, AB T3H 6A3","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","BRIJ HOSPITALITY CORPORATION","CALGARY, AB T2C 2E6","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","BURJ X LIMITED","CALGARY, AB T3P 0G6","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage","CANSTAR DEVELOPMENTS INC.","CALGARY, AB T3J 5E9","10019-Other administrative services managers",Unknown,1,1
"Alberta                                                                    ","High Wage","CHAPARRAL CAR WASH INC.","CALGARY, AB T2X 0R3","65312-Janitors, caretakers and heavy-duty cleaners",Unknown,1,1
"Alberta                                                                    ","High Wage","Cheema 75 Trucking Ltd.","Beaumont, AB T4X 2E3","73300-Transport truck drivers",Unknown,1,1
"Alberta                                                                    ","High Wage","CleanTeck Services Canada Ltd","Edmonton, AB T6W 2B5","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage","Cranston Homes Ltd","Edmonton, AB T6B 2J8","22212-Drafting technologists and technicians",Unknown,1,1
"Alberta                                                                    ","High Wage","Daadir Transportation Ltd","Fort McMurray, AB T9H 3R4","62023-Customer and information services supervisors",Unknown,1,2
"Alberta                                                                    ","High Wage","Daadir Transportation Ltd","Fort McMurray, AB T9H 3R4","75101-Material handlers",Unknown,1,5
"Alberta                                                                    ","High Wage","DEFINE MOTORS INC","EDMONTON, AB T5M 2R8","72410-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
"Alberta                                                                    ","High Wage","Designery Media Ltd.","Edmonton, AB T5M 1V1","13110-Administrative assistants",Unknown,2,2
"Alberta                                                                    ","High Wage","Dramco Construction Inc.","Calgary, AB T2W 1B1","73102-Plasterers, drywall installers and finishers and lathers",Unknown,1,4
"Alberta                                                                    ","High Wage","DREAM FEATHERS 4U IMMIGRATION INC.","EDMONTON, AB T6T 2R7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage","ECC CONSTRUCTION GROUP INC.","EDMONTON, AB T5M 3X4",72310-Carpenters,Unknown,1,3
"Alberta                                                                    ","High Wage","ELEGANT PAINTING LTD","Calgary, AB T3J 5L7","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","ERA KITCHENS LTD","Edmonton, AB T6B 3N6","11200-Human resources professionals",Unknown,1,1
"Alberta                                                                    ","High Wage","Goraya Construction Ltd","Calgary, AB T3R 1L6","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","High Wage","HK DRYWALL LTD.","AIRDRIE, AB T4A 0Y1",72310-Carpenters,Unknown,1,1
"Alberta                                                                    ","High Wage","Home Style Supplies Ltd","Rocky View County, AB T1X 0G8","62101-Retail and wholesale buyers",Unknown,1,1
"Alberta                                                                    ","High Wage","Hotel Transylvania Inc","Edmonton, AB T5S 2T1","60031-Accommodation service managers",Unknown,1,1
"Alberta                                                                    ","High Wage","IHAUL FREIGHT SYSTEM INC.","LETHBRIDGE, AB T1H 6Z4","73300-Transport truck drivers",Unknown,1,20
"Alberta                                                                    ","High Wage","INNISFAIL HOTEL LTD","INNISFAIL, AB T4G 1L9","60031-Accommodation service managers",Unknown,1,1
"Alberta                                                                    ","High Wage","Irshad Mechanical Services (IMS) Inc.","Calgary, AB T3N 0V7","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","IT OMNI Inc","Calgary, AB T2E 6S7","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Alberta                                                                    ","High Wage","JAI BABARI FOODS LTD. (BASHA DONAIR & SHAWARMA)","EDMONTON, AB T6E 6S4","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage","Jevick Consulting Services Inc.","Calgary, AB T2A 0W1","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","Jinnuojiayin Culture and Development (Canada) Ltd.","Calgary, AB T2E 7W6","22220-Computer network and web technicians",Unknown,1,1
"Alberta                                                                    ","High Wage","K Seth Investments","Calgary, AB T3C 1C3","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","High Wage","Kaiser Foods (Alberta) Ltd.","Calgary, AB T2E 6N9","10029-Other business services managers",Unknown,1,1
"Alberta                                                                    ","High Wage","Kingsland Oriental Medical Clinic LTD","Calgary, AB T2V 1K2","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage","KWICK TOWING INC.","Rocky View, AB T1X 0K3","72014-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1
"Alberta                                                                    ","High Wage","Lions Drywall Taping and Construction Ltd.","EDMONTON, AB T6T 2K2","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","High Wage","Manreet Construction LTD.","Edmonton, AB T6T 0Z1","72014-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1
"Alberta                                                                    ","High Wage","MARSHAL'S CANADIAN EXPRESS INC.","Edmonton, AB T6T 2E8","72024-Supervisors, motor transport and other ground transit operators",Unknown,1,1
"Alberta                                                                    ","High Wage","MEDLEY FINANCING INC.","EDMONTON, AB T6B 3V1","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage","MEGA TRANSPORT LTD","EDMONTON, AB T6L 4N5","73300-Transport truck drivers",Unknown,1,4
"Alberta                                                                    ","High Wage","MELCOM HOMES LTD","CALGARY, AB T2E 6P1","41402-Business development officers and market researchers and analysts",Unknown,1,1
"Alberta                                                                    ","High Wage","Metis Builders Ltd","Calgary, AB T3J 5A7","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","MR G. PLANT HEALTH CARE SERVICES INC.","Calgary, AB T3A 4B4","85121-Landscaping and grounds maintenance labourers",Unknown,1,1
"Alberta                                                                    ","High Wage","Naetech Inc.","Plamondon, AB T0A 2T0","21222-Information systems specialists",Unknown,1,1
"Alberta                                                                    ","High Wage","Narula Construction Ltd","Calgary, AB T3R 0B4","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","High Wage","North Home Design Inc.","Calgary, AB T2C 2Z4","10019-Other administrative services managers",Unknown,1,1
"Alberta                                                                    ","High Wage","Novel Nine Financial Advisors Ltd","Red Deer, AB T4N 2G7","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage","NRIP LOGISTICS LTD","Edmonton, AB T6W 4E6","73300-Transport truck drivers",Unknown,1,3
"Alberta                                                                    ","High Wage","Otters Technologies Ltd.","Calgary, AB T2C 2Z4","10019-Other administrative services managers",Unknown,1,1
"Alberta                                                                    ","High Wage","Otters Technologies Ltd.","Calgary, AB T2C 2Z4","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Alberta                                                                    ","High Wage","Otters Technologies Ltd.","Calgary, AB T2C 2Z4","14100-General office support workers",Unknown,1,1
"Alberta                                                                    ","High Wage","Overseas Travels Ltd.","Edmonton, AB T6E 5P4","21233-Web designers",Unknown,1,1
"Alberta                                                                    ","High Wage","Overseas Travels Ltd.","Edmonton, AB T6E 5P4","64320-Tour and travel guides",Unknown,1,1
"Alberta                                                                    ","High Wage","Pagnotta Inc.","Edmonton, AB T6H 2H6",72310-Carpenters,Unknown,1,4
"Alberta                                                                    ","High Wage","PAYLOW SMOKES & CIGARS INC.","BROOKS, AB T1R 0E9","60020-Retail and wholesale trade managers",Unknown,1,1
"Alberta                                                                    ","High Wage","Precise Builders Ltd.","AIRDRIE, AB T4B 3K5",72310-Carpenters,Unknown,1,2
"Alberta                                                                    ","High Wage","PRO INTERSTATE TRUCKING INC","Edmonton, AB T6W 3X4","73300-Transport truck drivers",Unknown,1,2
"Alberta                                                                    ","High Wage","PROTORQUE ENERGY CANADA LTD.","Edmonton, AB T6B 2P9","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage","Q.M.G TRUCKING LTD","CALGARY, AB T3S 0A8","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","QUALITAS CARE INC.","Edmonton, AB T5K 0G6","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage","Renomazing Inc","Edmonton, AB T6M 0K8","21233-Web designers",Unknown,1,1
"Alberta                                                                    ","High Wage","Richie It Solutions Inc","Edmonton, AB T5B 1K3","21233-Web designers",Unknown,1,1
"Alberta                                                                    ","High Wage","Rocky Mountain Equipment LP","Calgary, AB T2G 3A4","72401-Heavy-duty equipment mechanics",Unknown,4,6
"Alberta                                                                    ","High Wage","SAHIBNOOR TRUCK SALES LTD.","CALGARY, AB T3J 4M4","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage","Sandhar Brothers Inc.","Calgary, AB T3J 0V9","73300-Transport truck drivers",Unknown,1,2
"Alberta                                                                    ","High Wage","SEVEN STAR CORPORATION","CALGARY, AB T3E 3C9","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Alberta                                                                    ","High Wage","Shifty Eye Studios Ltd","Calgary, AB T2G 0H7","21231-Software engineers and designers",Unknown,1,1
"Alberta                                                                    ","High Wage","Singh Star Logistics Ltd.","CALGARY, AB T3J 0V5","73300-Transport truck drivers",Unknown,1,2
"Alberta                                                                    ","High Wage","Soyimang Copper & Metal Recycling Corp","Calgary, AB T2E 6W9","73300-Transport truck drivers",Unknown,1,3
"Alberta                                                                    ","High Wage","SRA Wainwright Restaurants Ltd","Wainwright, AB T9W 1B3","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage","SUPER CITY EXCAVATING AND CONSTRUCTION LTD.","Edmonton, AB T6M  0S","73300-Transport truck drivers",Corporation,1,2
"Alberta                                                                    ","High Wage","Superasia wholesale distributors ltd.","Calgary, AB T2C 5N7","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Alberta                                                                    ","High Wage","SWEET HOME RESIDENTIAL AND COMMERCIAL CLEANING SERVICES LTD.","CALGARY, AB T3J 5L3","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Alberta                                                                    ","High Wage","SYLVIA & CO. SALON SERVICES LTD.","Sherwood Park, AB T8A 4E3","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","SYS TRUCKING Inc","West Lethbridge, AB T1J 5E3","73300-Transport truck drivers",Unknown,1,1
"Alberta                                                                    ","High Wage","TAPPTIC INC.","CALGARY, AB T3J 5H2","22221-User support technicians",Unknown,1,2
"Alberta                                                                    ","High Wage","TEN 4 SYSTEM LTD.","EDMONTON, AB T6X 2P1","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Alberta                                                                    ","High Wage","TipToe Nails&Spa Inc.","Calgary, AB T2L 0A9","63211-Estheticians, electrologists and related occupations",Unknown,1,2
"Alberta                                                                    ","High Wage","TOPWEST CONSTRUCTION LTD","Edmonton, AB T5H 3C5","72013-Contractors and supervisors, carpentry trades",Unknown,1,1
"Alberta                                                                    ","High Wage","TORONTO MOTOR FRIEGHT INC.","CALAGARY, AB T3N 1M8","73300-Transport truck drivers",Unknown,1,4
"Alberta                                                                    ","High Wage","Track-Horse Logistics Inc.","Edmonton, AB T6T 2T7","73300-Transport truck drivers",Unknown,1,1
"Alberta                                                                    ","High Wage","United Group Of Companies Inc","Edmonton, AB T5S 2R6","73100-Concrete finishers",Unknown,1,2
"Alberta                                                                    ","High Wage","VARSHADEEP INC.","CALGARY, AB T3C 1S2","64100-Retail salespersons and visual merchandisers",Unknown,1,1
"Alberta                                                                    ","High Wage","VISAY TECHNOLOGIES INC","Edmonton, AB T5K 1N1","41402-Business development officers and market researchers and analysts",Unknown,1,1
"Alberta                                                                    ","High Wage","Wescana Industries Inc.","Rocky View County, AB T1X 0J9","72106-Welders and related machine operators",Unknown,1,3
"Alberta                                                                    ","High Wage","WESTCANA CUSTOM HOMES LTD.","CALGARY, AB T2L 1W6","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Alberta                                                                    ","High Wage","WESTCANA CUSTOM HOMES LTD.","CALGARY, AB T2L 1W6","52121-Interior designers and interior decorators",Unknown,1,1
"Alberta                                                                    ","High Wage","WESTCANA CUSTOM HOMES LTD.","CALGARY, AB T2L 1W6","72200-Electricians (except industrial and power system)",Unknown,1,1
"Alberta                                                                    ","High Wage","WestSquare Immigration Services Ltd","Edmonton, AB T6E 5A6","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage","WorleyCord LP","Edmonton, AB T6S 0A4","72301-Steamfitters, pipefitters and sprinkler system installers",Unknown,1,10
"Alberta                                                                    ","High Wage","Z & G Contracting Inc.","Calgary, AB T3J 4A4",72310-Carpenters,Unknown,1,2
"Alberta                                                                    ","Low Wage","1069533 B.C. LTD.","Grand Prairie, AB T8V 2N5",63200-Cooks,Unknown,1,1
"Alberta                                                                    ","Low Wage","10876020 Canada Ltd.","CALGARY, AB T2G 2B7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage","11454242 CANADA INC","AIRDRIE, AB T4B 3L1","73300-Transport truck drivers",Unknown,1,1
"Alberta                                                                    ","Low Wage","1166821 Alberta Ltd.","Calgary, AB T2P 2V7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,2
"Alberta                                                                    ","Low Wage","1193929 Alberta Ltd.","Calgary, AB T2E 6Z3","74203-Automotive and heavy truck and equipment parts installers and servicers",Unknown,2,2
"Alberta                                                                    ","Low Wage","1246246 Alberta LTD","Edmonton, AB T6E 5Y1",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","Low Wage","1246246 Alberta LTD","Edmonton, AB T6E 5Y1","14111-Data entry clerks",Unknown,1,1
"Alberta                                                                    ","Low Wage","1303886 Alberta Ltd.","Slave Lake, AB T0G 2A3","64100-Retail salespersons and visual merchandisers",Unknown,1,1
"Alberta                                                                    ","Low Wage","1446708 AB Ltd. o/a Never TOO Clean","Fort McMurray, AB T9K 2X3","65310-Light duty cleaners",Unknown,1,4
"Alberta                                                                    ","Low Wage","1608962 Alberta Ltd","Calgary, AB T2R 0V3","60030-Restaurant and food service managers",Unknown,1,1
"Alberta                                                                    ","Low Wage","1634943 Alberta Ltd.","calgary, AB T2A 7X7",65100-Cashiers,Unknown,1,2
"Alberta                                                                    ","Low Wage","1664882 alberta ltd.","Calgary, AB T2W 5R7","64310-Travel counsellors",Unknown,1,1
"Alberta                                                                    ","Low Wage","1697692 ab ltd","Yellowhead County, AB T7E 3G9","75201-Delivery service drivers and door-to-door distributors",Unknown,1,5
"Alberta                                                                    ","Low Wage","1729302 Alberta Ltd","Sylvan Lake, AB T4S 2J7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage","1730203 Alberta Ltd.","Grassland, AB T0A 1V0","22310-Electrical and electronics engineering technologists and technicians",Unknown,1,1
"Alberta                                                                    ","Low Wage","1750821 Alberta Ltd","Spruce Grove, AB T7X 4B8","62010-Retail sales supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage","1752532 Alberta Ltd","Calgary, AB T2G 2B1","62024-Cleaning supervisors",Unknown,1,2
"Alberta                                                                    ","Low Wage","1752932 Alberta Ltd.","High Prairie, AB T0G 1E0","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage","1759169 Alberta Inc","Cochrane, AB T4C 0W5","62029-Other services supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage","1786985 Alberta Ltd.","Beaverlodge, AB T0H 0C0","95109-Other labourers in processing, manufacturing and utilities",Unknown,1,1
"Alberta                                                                    ","Low Wage","1828252 Alberta Ltd o/a Rasoi The Indian Kitchen","Edmonton, AB T6L 7E8",63200-Cooks,Unknown,1,2
"Alberta                                                                    ","Low Wage","1902582 Alberta LTD.","Lac La Biche, AB T0A 2C0",65100-Cashiers,Unknown,1,1
"Alberta                                                                    ","Low Wage","1970410 Alberta Ltd","Lethbridge, AB T1J 0J1","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage","1985373 ALBERTA INC.","Calgary, AB T3J 0Z7","13111-Legal administrative assistants",Unknown,1,1
