Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Saskatchewan                                                               ","Low Wage            ","Rhea Anderson Optometry PC Ltd","Regina, SK S4S 6W8","33109-Other assisting occupations in support of health services",Unknown,1,1
"Saskatchewan                                                               ","Low Wage            ","Taqwa Accounting Services Inc.","Regina, SK S4P 0P6","12200-Accounting technicians and bookkeepers",Unknown,1,2
"Saskatchewan                                                               ","Low Wage            ","The Khan Kabab & Peshawari Restaurant Limited","Saskatoon, SK S7M 0V2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Saskatchewan                                                               ","Low Wage            ","Tks hair salon & Esthetics","Regina, SK S4Y 0E8","63210-Hairstylists and barbers",Unknown,1,2
"Saskatchewan                                                               ","Low Wage            ","W Albert Eats 6596 Ltd.","Regina, SK S4S 6B4","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,3
"Saskatchewan                                                               ","Low Wage            ","Weyburn Group Home Society","Weyburn, SK S4H 1R9","44101-Home support workers, caregivers and related occupations",Unknown,1,1
"Alberta                                                                    ","Global Talent Stream  ","12556537 Canada Inc","Edmonton, AB T6X 2P3","21231-Software engineers and designers",Unknown,1,1
"Alberta                                                                    ","Global Talent Stream  ","Ace Management Consulting Ltd.","Airdrie, AB T4B 0T7","22220-Computer network and web technicians",Unknown,1,1
"Alberta                                                                    ","Global Talent Stream  ","Regime Solutions Inc.","Edmonton, AB T6X 2G2","21222-Information systems specialists",Unknown,1,1
"Alberta                                                                    ","High Wage          ","1219410 Alberta Ltd","Calgary, AB T3A 5E4","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","1478728 AB LTD.","EDMONTON, AB T6E 5E9","21234-Web developers and programmers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","1823 Consulting Inc.","Calgary, AB T2T 5A2","22101-Geological and mineral technologists and technicians",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2006705 ALBERTA LTD.","EDMONTON, AB T6T 2C4","13102-Payroll administrators",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2078608 Alberta Ltd","Edmonton, AB T5Y 0H3","73300-Transport truck drivers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2092767 AB LTD","EDMONTON, AB T6B 2S8","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2304549 ALBERTA LTD.","CALGARY, AB T3J 3J7","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2304549 ALBERTA LTD.","CALGARY, AB T3J 3J7","73200-Residential and commercial installers and servicers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2304549 ALBERTA LTD.","CALGARY, AB T3J 3J7","75101-Material handlers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2324062 ALBERTA INC","Calgary, AB T3N 0M7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2351714 Alberta Inc.","Edmonton, AB T5Y 0R2","75110-Construction trades helpers and labourers",Unknown,1,2
"Alberta                                                                    ","High Wage          ","2367099 Alberta Ltd","Calgary, AB T2H 0J6","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2374608 AB LTD","ALDERSYDE, AB T0L 0A0","12101-Human resources and recruitment officers",Unknown,1,2
"Alberta                                                                    ","High Wage          ","2382154 Alberta Ltd.","Edmonton, AB T6T 0A5","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2396698 Alberta Ltd.","Vermilion, AB T9X 1G1","22220-Computer network and web technicians",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2404153 Alberta Ltd.","Edmonton, AB T6X 2K2","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2404153 Alberta Ltd.","Edmonton, AB T6X 2K2","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2407584 ALBERTA LTD.","Cardston, AB T0K 0K0","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2434746 ALBERTA LTD.","Calgary, AB T3A 3X8","21234-Web developers and programmers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2449120 Alberta Ltd.","Edmonton, AB T6N 1B7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2504735 ALBERTA LTD.","Vermilion, AB T9X 1N8","62010-Retail sales supervisors",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2529286 Alberta Ltd.","Calgary, AB T3N 1W5","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","2575439 Alberta Ltd.","Fort Assiniboine, AB T0G 1A0","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","A & D Freight Services Inc","Calgary, AB T1Y 3W8","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","A+CELL PHONE REPAIR CORP","EDMONTON, AB T5G 3A6","62010-Retail sales supervisors",Unknown,1,2
"Alberta                                                                    ","High Wage          ","A+CELL PHONE REPAIR CORP","EDMONTON, AB T5G 3A6",65100-Cashiers,Unknown,1,1
"Alberta                                                                    ","High Wage          ","A+CELL PHONE REPAIR CORP","EDMONTON, AB T5G 3A6","72205-Telecommunications equipment installation and cable television service technicians",Unknown,1,1
"Alberta                                                                    ","High Wage          ","AAA ACCOUNTING & TAX SERVICES INC.","Calgary, AB T3J 3Z5","10010-Financial managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","AAA ACCOUNTING & TAX SERVICES INC.","Calgary, AB T3J 3Z5","11101-Financial and investment analysts",Unknown,1,1
"Alberta                                                                    ","High Wage          ","AAA ACCOUNTING & TAX SERVICES INC.","Calgary, AB T3J 3Z5","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","AAVIAN HOMES LTD","EDMONTON AB, AB T6T 0Y5","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Alpha Infotech Ltd.","Calgary, AB T3J 3Z5","20012-Computer and information systems managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Ant Ventures Inc","Calgary, AB T2T 0B6","00014-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
"Alberta                                                                    ","High Wage          ","ASI Immigration and Citizenship Services Inc.","Calgary, AB T3K 0S1","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","BANFF LAKES TRAVEL LTD.","CALGARY, AB T3J 4X5","62023-Customer and information services supervisors",Unknown,1,1
"Alberta                                                                    ","High Wage          ","BENCHMARK DRIVING SCHOOL CORP.","Calgary, AB T2A 7Z5","72410-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Best Way Exterior Solutions Inc.","Calgary, AB T3J 3K5",72321-Insulators,Unknown,1,1
"Alberta                                                                    ","High Wage          ","Best Way Exterior Solutions Inc.","Calgary, AB T3J 3K5","75110-Construction trades helpers and labourers",Unknown,1,3
"Alberta                                                                    ","High Wage          ","BLINKIT TECHNOLOGIES LTD.","Calgary, AB T3J 3Z5","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","BLINKIT TECHNOLOGIES LTD.","Calgary, AB T3J 3Z5","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","BLINKIT TECHNOLOGIES LTD.","Calgary, AB T3J 3Z5","20012-Computer and information systems managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","BRICK CONSTRUCTION & RENOVATION LTD","edmonton, AB T5T 1G9","75110-Construction trades helpers and labourers",Unknown,1,2
"Alberta                                                                    ","High Wage          ","Bulldog Rental Investments Inc.","Edmonton, AB T6T 2H8","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","BUTT KARAHI CANADA LTD.","CALGARY, AB T1Y 3C2","60030-Restaurant and food service managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Canmore Technologies Inc.","Calgary, AB T3J 3Z5","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Canmore Technologies Inc.","Calgary, AB T3J 3Z5","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Canmore Technologies Inc.","Calgary, AB T3J 3Z5","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Canmore Technologies Inc.","Calgary, AB T3J 3Z5","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Canmore Technologies Inc.","Calgary, AB T3J 3Z5","20012-Computer and information systems managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Canmore Technologies Inc.","Calgary, AB T3J 3Z5","21231-Software engineers and designers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Cenfos Holdings Inc.","Calgary, AB T2G 0B7","12200-Accounting technicians and bookkeepers",Unknown,2,2
"Alberta                                                                    ","High Wage          ","Chappa Roadways Inc.","Bonnyville, AB T9N 2N2","73300-Transport truck drivers",Unknown,1,4
"Alberta                                                                    ","High Wage          ","CHEZRANTI COMMUNITY CENTRE LTD","edmonton, AB T5Y 3P7","41300-Social workers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","CHEZRANTI COMMUNITY CENTRE LTD","edmonton, AB T5Y 3P7","42201-Social and community service workers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","CONCORD CONSTRUCTION GROUP LTD","Calgary, AB T3J 0C6","11200-Human resources professionals",Unknown,1,1
"Alberta                                                                    ","High Wage          ","CORBETT TIGERS INC.","CALGARY, AB T3J 4K8","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Cross888 Construction Ltd.","Calgary, AB T3J 1C8",72310-Carpenters,Unknown,1,1
"Alberta                                                                    ","High Wage          ","D.B.K. Engineering Ltd.","Calgary, AB T2H 2W9","41401-Economists and economic policy researchers and analysts",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Daero Inc.","Calgary, AB T1Y 0C2","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Designery Media Ltd.","Edmonton, AB T5M 1V1","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","DHILLON BEAUTY & HAIR SALON LTD.","Edmonton, AB T6C 0K3","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","DTK SYSTEMS INC.","Edmonton, AB T5S 1M3","21222-Information systems specialists",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Fivestar Tiles Ltd.","Edmonton, AB T5Y 2Y5","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Fix Auto Strathmore","Strathmore, AB T1P 1H8","72411-Auto body collision, refinishing and glass technicians and damage repair estimators",Unknown,1,2
"Alberta                                                                    ","High Wage          ","GAJANAN CORPORATION","Lethbridge, AB T1K 6S5","60030-Restaurant and food service managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","GHD MAINTAINENCE SERVICES INC","Calgary, AB T3N 1S2","62024-Cleaning supervisors",Unknown,1,1
"Alberta                                                                    ","High Wage          ","GHD MAINTAINENCE SERVICES INC","Calgary, AB T3N 1S2","65310-Light duty cleaners",Unknown,1,2
"Alberta                                                                    ","High Wage          ","GILCO TRANSPORT LTD.","EDMONTON, AB T6L 3S6","73300-Transport truck drivers",Unknown,1,2
"Alberta                                                                    ","High Wage          ","GIS TRANSPORT LTD.","CALGARY, AB T3N 1M9","13201-Production and transportation logistics coordinators",Unknown,1,1
"Alberta                                                                    ","High Wage          ","GTC EDU & IMMIGRATION INC","Calgary, AB T2G 2B1","41320-Educational counsellors",Unknown,1,1
"Alberta                                                                    ","High Wage          ","HARTZ IMMIGRATION SERVICES INC","Calgary, AB T3J 0X6","13110-Administrative assistants",Unknown,1,2
"Alberta                                                                    ","High Wage          ","HOPE IMMIGRATION AND CONSULTANCY INC","EDMONTON, AB T6N 1M2","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","HR HUBSPOT TRAINING SOLUTIONS INC.","Edmonton, AB T5J 0H8","10029-Other business services managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","HRA TRANSPORT LTD.","Edmonton, AB T6X 2A6","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","IMPERIAL IMMIGRATION AND RECRUITMENT INC.","EDMONTON, AB T6E 5Y6","12101-Human resources and recruitment officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","INSPIRENOOK EDUCATION INC.","EDMONTON, AB T5T 3Z1","00013-Senior managers - health, education, social and community services and membership organizations",Unknown,1,1
"Alberta                                                                    ","High Wage          ","J S Trucking Ltd.","EDMONTON, AB T6V 1H7","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Jay Painting & Reno Ltd","Calgary, AB T3J 4K4","73112-Painters and decorators (except interior decorators)",Unknown,1,2
"Alberta                                                                    ","High Wage          ","JMD CANADA LTD.","EDMONTON, AB T6T 0L4","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","JMD CANADA LTD.","EDMONTON, AB T6T 0L4","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","John Martins Abu Professional Corporation","Edmonton, AB T5H 2L3","13111-Legal administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Jully Wang Group Inc.","CALGARY, AB T2B 0X8","62023-Customer and information services supervisors",Unknown,1,2
"Alberta                                                                    ","High Wage          ","Kajata Inc.","Calgary, AB T2G 5J5","21230-Computer systems developers and programmers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","kannav construction ltd","CALGARY, AB T3J 4K8","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Kidz in the Rockies Ltd","Rocky Mountain House, AB T4T 1C8","11200-Human resources professionals",Unknown,1,1
"Alberta                                                                    ","High Wage          ","KITCHEN CRAFTSMEN LTD.","CALGARY, AB T3J 5L4",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","High Wage          ","LINDEN BLOCKCHAIN LTD.","CALGARY, AB T3M 0Z7","21232-Software developers and programmers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Look my flights inc.","Calgary, AB T3R 0T7","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Manpower Outsourcing Services Group Inc","Calgary, AB T2R 1J3","10019-Other administrative services managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Manteo Group of Companies Ltd","Calgary, AB T2P 2Y3","13110-Administrative assistants",Unknown,1,2
"Alberta                                                                    ","High Wage          ","Metis Builders Ltd","Calgary, AB T3J 5A7","13111-Legal administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","MR Engineering Ltd.","Edmonton, AB T6X 0W8","10029-Other business services managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Orican Infocom Inc.","Edmonton, AB T6E 5M7","21233-Web designers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Panesar Construction Corporation","Calgary, AB T3J 1W7","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Phong Tran Hoang Foods Ltd","Calgary, AB T2A 6K1","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Alberta                                                                    ","High Wage          ","PS DEFENSE CORPORATION","Fort McMurray, AB T9K 0T4","22222-Information systems testing technicians",Unknown,1,1
"Alberta                                                                    ","High Wage          ","PTC GLOBAL CONSTRUCTION & RENOVATION LTD.","Edmonton, AB T6L 6K7","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","QRS TECHNOLOGIES LTD","Calgary, AB T3R 0Z3","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Alberta                                                                    ","High Wage          ","QRS TECHNOLOGIES LTD","Calgary, AB T3R 0Z3","20012-Computer and information systems managers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","QUALITAS CARE INC.","Edmonton, AB T5K 0G6","11201-Professional occupations in business management consulting",Unknown,1,1
"Alberta                                                                    ","High Wage          ","R & SM WESTED LIMITED","Edmonton, AB T5T 4M2","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Raftaar Trucking Ltd","Calgary, AB T3J 4P5","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Raftaar Trucking Ltd","Calgary, AB T3J 4P5","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Royal Choice Immigration Consultancy Services Inc.","Edmonton, AB T6E 4N7","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","S&B Accounting & Tax Services Ltd.","Edmonton, AB T6L 7B1","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","SAINI BROTHERS TRANSPORT INC.","Edmonton, AB T6T 2E7","73300-Transport truck drivers",Unknown,2,5
"Alberta                                                                    ","High Wage          ","Sangha Cleaning & Landscaping Inc.","Calgary, AB T3J 5B4","85121-Landscaping and grounds maintenance labourers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","SOLID TRANSPORT INC.","CALGARY, AB T3K 4N5","73300-Transport truck drivers",Unknown,1,3
"Alberta                                                                    ","High Wage          ","Speedride Express Ltd.","CALGARY, AB T3N 1V3","73300-Transport truck drivers",Unknown,1,2
"Alberta                                                                    ","High Wage          ","Speedy Lion Transport Ltd","Calgary, AB T2A 2V4","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","ST.JUDE TRUCKING LTD.","Edmonton, AB T6L 5E4","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","SUNDER LUMBER INDUSTRIES LTD.","CALGARY, AB T2E 3Z7","73300-Transport truck drivers",Unknown,1,3
"Alberta                                                                    ","High Wage          ","Teena Beauty and Massage Ltd.","Calgary, AB T3N 1P2","63210-Hairstylists and barbers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","THE DESIGN AND DRAWING INC.","Airdrie, AB T4A 0K1","72014-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","THREE BROTHERS TRANSPORT INC.","CALGARY, AB T3N 0M6","73300-Transport truck drivers",Unknown,1,3
"Alberta                                                                    ","High Wage          ","Titan International Management Ltd.","Calgary, AB T2T 3Z8","13100-Administrative officers",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Torax Drilling Technologies","Leduc, AB T9E 8M7","72100-Machinists and machining and tooling inspectors",Unknown,1,1
"Alberta                                                                    ","High Wage          ","Trassic Solutions Ltd.","EDMONTON, AB T5H  2M","00012-Senior managers - financial, communications and other business services",Corporation,1,1
"Alberta                                                                    ","High Wage          ","TRINUS IMPORT INC.","Calgary, AB T2T 5H9","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","High Wage          ","UNIQUE WOODWORKS LTD","Edmonton, AB T5H 0W8","75110-Construction trades helpers and labourers",Unknown,1,2
"Alberta                                                                    ","High Wage          ","Waymaker Creative Services Inc.","Edmonton, AB T6T 1E2","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","1130104 ALBERTA LTD.","CANMORE, AB T1W 1N9","63211-Estheticians, electrologists and related occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","1160917 ALBERTA LTD.","CALGARY, AB T3B 0N3","65310-Light duty cleaners",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","1273129 Alberta Ltd.","Edmonton, AB T6X 0P2",65100-Cashiers,Unknown,2,2
"Alberta                                                                    ","Low Wage            ","1282201 Alberta Ltd.","Edmonton, AB T6C 2H4",65100-Cashiers,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","13405745 Canada Inc.","Calgary, AB T2Z 4R2","64310-Travel counsellors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","14682181 Canada Ltd.","Calgary, AB T2J 3K9","63211-Estheticians, electrologists and related occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","1598718 Alberta Ltd.","Edmonton, AB T5T 4V3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
"Alberta                                                                    ","Low Wage            ","1733265 Alberta LTD. o/a Hotel Clique","Calgary, AB T2E 7Y5","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","1879246 AB Ltd","Chestermere, AB T1X 1N2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","1933676 alberta ltd","EDMONTON AB, AB T6T 1W1","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","1935806 Alberta LTD.","Edmonton, AB T5T 3J7","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","1959755 Alberta Ltd.","Calgary, AB T2G 4R4","75119-Other trades helpers and labourers",Unknown,1,3
"Alberta                                                                    ","Low Wage            ","1983887 ALBERTA LTD","Fort McMurray, AB T9H 2J9","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","2021515 Alberta Ltd","Calgary, AB T3P 0Y2","62020-Food service supervisors",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","2058277 Alberta Inc","Calgary, AB T1Y 2K1","62020-Food service supervisors",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","2080040 ALBERTA LTD","MOUNTAIN VIEW COUNTY, AB T0M 0M0",63200-Cooks,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2132393 Alberta Ltd.","Edmonton, AB T5S 0L2","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2136681 Alberta Ltd.","Edmonton, AB T6M 1L9","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2165784 Alberta Ltd","Camrose, AB T4V 0K5","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2203503 Alberta Ltd","Edmonton, AB T5A 4N2","62010-Retail sales supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2209277 ALBERTA LTD","BASHAW, AB T0B 0H0","12013-Supervisors, supply chain, tracking and scheduling coordination occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2229337 Alberta Ltd.","Grande Cache, AB T0E 0Y0","62024-Cleaning supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2245062 ALBERTA LTD.","EDMONTON, AB T6E 5P2",63200-Cooks,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2245062 ALBERTA LTD.","EDMONTON, AB T6E 5P2","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2271399 Alberta Ltd.","Edmonton, AB T5W 5J9","95100-Labourers in mineral and metal processing",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","2293267 Alberta Ltd o/a Panago Pizza","Beaumont, AB T4X 1T9","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2379089 Alberta Ltd","Calgary, AB T2T 0B8","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2379089 Alberta Ltd","Calgary, AB T2T 0B8",63200-Cooks,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2379089 Alberta Ltd","Calgary, AB T2T 0B8","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2387275 Alberta Inc","Strathcona County, AB T8B 1G9","75110-Construction trades helpers and labourers",Unknown,1,3
"Alberta                                                                    ","Low Wage            ","2397774 AB Ltd","Fort McMurray, AB T9H 1L2","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2402445 ALBERTA LTD.","Edmonton, AB T5X 3C8","65200-Food and beverage servers",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","2409146 Alberta Ltd.","Fort McMurray, AB T9H 4N6","62020-Food service supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2418905 Alberta Ltd.","Edmonton, AB T6X 2X7","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2467109 ALBERTA LTD","RED DEER, AB T4N 3Y7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","2486597 ALBERTA LTD","Lethbridge, AB T1K 2R1","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2524650 AB LTD.","WESTLOCK, AB T7P 2K4",14101-Receptionists,Unknown,1,1
"Alberta                                                                    ","Low Wage            ","2529286 Alberta Ltd.","Calgary, AB T3N 1W5","62010-Retail sales supervisors",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","2530779 Alberta Ltd.","Calgary, AB T2Z 0N2",63200-Cooks,Unknown,1,2
"Alberta                                                                    ","Low Wage            ","2532518 Alberta Corp.","Edmonton, AB T6L 3S1","65200-Food and beverage servers",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","2547811 AB Ltd","Lethbridge, AB T1K 2S2","62010-Retail sales supervisors",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","638024 AB Ltd","Edmonton, AB T5T 4J5","60010-Corporate sales managers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","850958 Alberta Ltd.","Edmonton, AB T6E 1M5","74203-Automotive and heavy truck and equipment parts installers and servicers",Unknown,1,3
"Alberta                                                                    ","Low Wage            ","Amanat Immigration Services Ltd.","Calgary, AB T3R 0L1","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Amritsar Junction Ltd.","Edmonton, AB T6T 1H9","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","Artistic Framing Ltd.","Calgary, AB T3K 4X9","75110-Construction trades helpers and labourers",Unknown,1,2
"Alberta                                                                    ","Low Wage            ","Aster Childcare","Edmonton, AB T6T 2T2","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Aura Fine Foods Inc.","Edmonton, AB T5H 3J7","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Auto World Sales Inc.","Calgary, AB T3J 3W4","64100-Retail salespersons and visual merchandisers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Baseline Cribbing Limited","Calgary, AB T2Z 0W4","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","BCN Painting Ltd.","Calgary, AB T3N 0J7","75110-Construction trades helpers and labourers",Unknown,1,3
"Alberta                                                                    ","Low Wage            ","Brar Roadline Ltd.","Calgary, AB T2A 1Z6","13110-Administrative assistants",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","BRICK CONSTRUCTION & RENOVATION LTD","edmonton, AB T5T 1G9","75110-Construction trades helpers and labourers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","Buds Courier Ltd","Calgary, AB T2E 7C3","75201-Delivery service drivers and door-to-door distributors",Unknown,1,3
"Alberta                                                                    ","Low Wage            ","Camp Cadicasu Association of Calgary","Kananaskis, AB T0L 2H0","70012-Facility operation and maintenance managers",Unknown,1,1
"Alberta                                                                    ","Low Wage            ","CARRERA RESTAURANT LTD","CAMROSE, AB T4V 0K3","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
