Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes demandes
Alberta,   Bas salaire,J S Trucking Ltd.,"Edmonton, AB T6V 1W4",7511-Conducteurs de camions de transport,4
Alberta,   Bas salaire,Jassal Tailors & Boutique Ltd,"EDMONTON, AB T6L 6B8","6342-Tailleurs, couturiers, fourreurs et modistes",1
Alberta,   Bas salaire,Kensington Auto Repair Ltd.,"EDMONTON, AB T5E 5M8",7612-Autres manoeuvres et aides de soutien de métiers,1
Alberta,   Bas salaire,Larobo Inc.,"EDMONTON, AB T6E 6C9","6562-Esthéticiens, électrolystes et personnel assimilé",2
Alberta,   Bas salaire,Limitless Consulting Inc,"EDMONTON, AB T5E 0Y2",1221-Agents d'administration,1
Alberta,   Bas salaire,Lion Flooring Ltd,"Edmonton, AB T5Z 0C7",7283-Carreleurs,3
Alberta,   Bas salaire,Maruti9 Corporation o/a Papa John's Pizza,"Edmonton, AB T6W 2R6",6311-Superviseurs des services alimentaires,1
Alberta,   Bas salaire,Meat Chop Inc,"RED DEER COUNTY, AB T4E 1V1","9462-Bouchers industriels, dépeceurs-découpeurs de viande, préparateurs de volaille et personnel assimilé",1
Alberta,   Bas salaire,Mercan Recruit Ltd.,"EDMONTON, AB T5J 1W8",1241-Adjoints administratifs,1
Alberta,   Bas salaire,Mike's Barber Shop Ltd.,"ST. ALBERT, AB T8N 5C9",6341-Coiffeurs et barbiers,1
Alberta,   Bas salaire,Mount Robson Motor Inn Ltd,"JASPER, AB T0E 1E0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
Alberta,   Bas salaire,New Millenium Tire Sales & Truck Repairs Ltd.,"CALGARY, AB T2A 6K8",7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles,1
Alberta,   Bas salaire,New Touch Painting LTD,"Edmonton, AB T6T 1N3",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
Alberta,   Bas salaire,Newman Solutions Professional Corporation,"VAUXHALL, AB T0K 2K0",1311-Techniciens en comptabilité et teneurs de livres,1
Alberta,   Bas salaire,Northwest Testing Inc,"Lethbridge, AB T1J 4P4",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
Alberta,   Bas salaire,Organic Nails & Spa Inc,"EDMONTON, AB T6C 0Z2",6211-Superviseurs des ventes - commerce de détail,1
Alberta,   Bas salaire,Payless Holidays & Tours Inc o/a Travel World,"Calgary, AB T3J 3Z5","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
Alberta,   Bas salaire,Peace River Domino's Ltd,"Stony Plain, AB T7Z 0E8",6311-Superviseurs des services alimentaires,1
Alberta,   Bas salaire,PEST FORCE INC.,"EDMONTON, AB T6B 2P8",6211-Superviseurs des ventes - commerce de détail,1
Alberta,   Bas salaire,Pho Hoan Pasteur Royal Oak Ltd. o/a Pho Hoan Pasteur,"CALGARY, AB T3G 0R5",6511-Maîtres d'hôtel et hôtes,1
Alberta,   Bas salaire,PK 12th St Inc,"Calgary, AB T2T 0C3","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Alberta,   Bas salaire,R.E.D. Holdings Inc. o/a McDonald's Restaurants,"GRANDE PRAIRIE, AB T8V 4H5",6311-Superviseurs des services alimentaires,1
Alberta,   Bas salaire,Red Deer Liquors Inc.,"RED DEER, AB T4N 4C9",6211-Superviseurs des ventes - commerce de détail,1
Alberta,   Bas salaire,Rogers Roast Ltd,"EDMONTON, AB T6X 0L3",6311-Superviseurs des services alimentaires,1
Alberta,   Bas salaire,Roshan Catering Ltd.,"Calgary, AB T1Y 3T5",6322-Cuisiniers,2
Alberta,   Bas salaire,Sagada Construction Ltd.,"Edmonton, AB T6M 1E3",7611-Aides de soutien des métiers et manoeuvres en construction,3
Alberta,   Bas salaire,Saini Brothers Enterprises Ltd.,"CALGARY, AB T3N 0J3",6311-Superviseurs des services alimentaires,1
Alberta,   Bas salaire,Salma 786 Foods Ltd. o/a Mary Brown's Kitchen,"AIRDRIE, AB T4A 0K9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Alberta,   Bas salaire,Seed N Salt Inc.,"Calgary, AB T3H 0L2",6322-Cuisiniers,1
Alberta,   Bas salaire,Sher Construction Ltd.,"EDMONTON, AB T5T 5W2",7611-Aides de soutien des métiers et manoeuvres en construction,2
Alberta,   Bas salaire,Skyline Furniture Ltd,"Calgary, AB T2B 1N5",6345-Tapissiers-garnisseurs,2
Alberta,   Bas salaire,Solid Industries & Machine Shop Ltd.,"Calgary, AB T2C 2Z1",9417-Opérateurs de machines d'usinage,1
Alberta,   Bas salaire,Star Alberta Transport Corporation,"ROCKY VIEW, AB T1X 0H2",1221-Agents d'administration,1
Alberta,   Bas salaire,Sum Canada Enterprises Ltd,"CALGARY, AB T2C 1N6",9446-Opérateurs de machines à coudre industrielles,1
Alberta,   Bas salaire,Sunshine Junk Removal Ltd.,"EDMONTON, AB T5T 0J4",7621-Manoeuvres à l'entretien des travaux publics,1
Alberta,   Bas salaire,Sushi Ichiban (Westbrook) Group Ltd,"Calgary, AB T3H 5T2",6311-Superviseurs des services alimentaires,1
Alberta,   Bas salaire,Sylvan Drycleaners Ltd,"SYLVAN LAKE, AB T4S 2J3",6741-Personnel de blanchisseries et d'établissements de nettoyage à sec et personnel assimilé,1
Alberta,   Bas salaire,Tara Oilfield Services Ltd,"Didsbury, AB T0M 0W0",9612-Manoeuvres en métallurgie,1
Alberta,   Bas salaire,Thai Tai Toasted Asian Sub & Grill Ltd,"Calgary, AB T2S 0B3",6311-Superviseurs des services alimentaires,1
Alberta,   Bas salaire,The Bavarian Inn Ltd. o/a The Bavarian Inn Restaurant,"BRAGG CREEK, AB T0L 0K0",6321-Chefs,1
Alberta,   Bas salaire,Top Kitchen Designs Ltd,"CALGARY, AB T2K 5X2",1241-Adjoints administratifs,1
Alberta,   Bas salaire,Trademark Construction & Flooring Inc,"Edmonton, AB T6N 1H9",7295-Poseurs de revêtements d'intérieur,2
Alberta,   Bas salaire,Trueblue Janitorial Services Ltd.,"Fort McMurray, AB T9H 3R5",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,1
Alberta,   Bas salaire,VALLEON Inc,"WHITECOURT, AB T7S 1R9",6311-Superviseurs des services alimentaires,1
Alberta,   Bas salaire,Vianney Mobile Ltd,"GRANDE PRAIRIE, AB T8V 0V3",1311-Techniciens en comptabilité et teneurs de livres,1
Alberta,   Bas salaire,Waymarker Hospitality (Silver Creek) Inc.,"CANMORE, AB T1W 2W1",6315-Surveillants des services de nettoyage,1
Alberta,   Bas salaire,Wes Nails & Spa Ltd.,"SYLVAN LAKE, AB T4S 1M5","6562-Esthéticiens, électrolystes et personnel assimilé",3
Alberta,   Bas salaire,Wholesale Warehouse Ltd,"BRAGG CREEK, AB T0L 0K0",6211-Superviseurs des ventes - commerce de détail,1
Alberta,   Bas salaire,Ya Ji Oriental Medicine Ltd,"EDMONTON, AB T6H 5B4",3236-Massothérapeutes,1
Alberta,   Bas salaire,Zainul & Shazma Holdings (1997) Ltd,"Edmonton, AB T5J 1V9",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,4
Alberta,   Bas salaire,(blank),"Edmonton, AB T6E 5X4",6311-Superviseurs des services alimentaires,1
Alberta,   Bas salaire,(blank),"Edmonton, AB T6J 7C2",6311-Superviseurs des services alimentaires,2
Alberta,  Agriculture primaire,Attache Stables Ltd.,"Foothills (Calgary), AB T1S 3E7","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Colombie-Britannique,     Haut salaire,0749491 B.C. LTD. o/a Gourmet Coffee and Donuts,"LANGLEY, BC V1M 2C9",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,0814152 BC Ltd  o/a  Abby Electric Ltd,"ABBOTSFORD, BC V4X 1C8",7611-Aides de soutien des métiers et manoeuvres en construction,1
Colombie-Britannique,     Haut salaire,1079799 B.C. Ltd,"Vancouver, BC V6Z 0B3",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,1105541 BC Ltd,"Campbell River, BC V9W 2R1",6322-Cuisiniers,2
Colombie-Britannique,     Haut salaire,1106196 B.C. Ltd.,"COQUITLAM, BC V3B 7W4",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,1159448 BC Ltd,"RICHMOND, BC V7E 3A5",6322-Cuisiniers,1
Colombie-Britannique,     Haut salaire,1208811 B.C. Ltd.,"SURREY, BC V3W 2N8","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
Colombie-Britannique,     Haut salaire,1208950 B.C. Ltd.,"SURREY, BC V3W 2N8",0213-Gestionnaires des systèmes informatiques,1
Colombie-Britannique,     Haut salaire,1209401 BC Ltd,"SURREY, BC V3W 2N8",0111-Directeurs financiers,1
Colombie-Britannique,     Haut salaire,A & I Drywall Ltd,"Surrey, BC V3S 3E8",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,A.S. Auto Repair Ltd.,"SURREY, BC V3W 3E8","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Colombie-Britannique,     Haut salaire,Aecom Electric Ltd,"SURREY, BC V3X 2L7",7241-Électriciens (sauf électriciens industriels et de réseaux électriques),1
Colombie-Britannique,     Haut salaire,Ahm Alliance Trading Company Corp,"DELTA, BC V4C 6R5","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
Colombie-Britannique,     Haut salaire,All Season Plaster & Stucco Ltd.,"SURREY, BC V3S 1W1",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
Colombie-Britannique,     Haut salaire,All Season Plaster & Stucco Ltd.,"SURREY, BC V3S 1W1","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
Colombie-Britannique,     Haut salaire,Amra Services Ltd.,"RICHMOND, BC V7A 1L9","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,AnAr Persian Cuisine Inc.,"RICHMOND, BC V7E 3K1",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Applause Restaurant Ltd,"BURNABY, BC V3N 5C6",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Atomy Canada Inc.,"BURNABY, BC V5A 4W2","1123-Professionnels en publicité, en marketing et en relations publiques",1
Colombie-Britannique,     Haut salaire,A-Z Foam (2012) Ltd.,"Delta, BC V3M 5P6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,Best Canadian Drywall Corp.,"DELTA, BC V4C 1L5","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",3
Colombie-Britannique,     Haut salaire,Big White Ski Resort Ltd,"Kelowna, BC V1P 1P3",6321-Chefs,1
Colombie-Britannique,     Haut salaire,Blink Transportation Limited,"SURREY, BC V3S 2N9",7511-Conducteurs de camions de transport,3
Colombie-Britannique,     Haut salaire,Blue Pacific Drywall Limited,"Surrey, BC V3W 1R1","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",8
Colombie-Britannique,     Haut salaire,Blue Pacific Drywall Limited,"Surrey, BC V3W 1R1",7611-Aides de soutien des métiers et manoeuvres en construction,8
Colombie-Britannique,     Haut salaire,Braid St. Sign Shop Corp.,"NEW WESTMINISTER, BC V3L 3P3",5241-Designers graphiques et illustrateurs,1
Colombie-Britannique,     Haut salaire,Bravo Stone Manufacturing Ltd.,"SURREY, BC V4N 4A3",7283-Carreleurs,1
Colombie-Britannique,     Haut salaire,Calm Tutuoring Inc.,"NORTH VANCOUVER, BC V7P 3G2","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",1
Colombie-Britannique,     Haut salaire,Canada CVC Services Ltd.,"SURREY, BC V4A 9E3",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Canadalin Consulting Inc,"RICHMOND, BC V6X 0J8","1123-Professionnels en publicité, en marketing et en relations publiques",1
Colombie-Britannique,     Haut salaire,Challenger Athletic Apparel Inc,"VANCOUVER, BC V6A 2J1","1123-Professionnels en publicité, en marketing et en relations publiques",1
Colombie-Britannique,     Haut salaire,Challenger Athletic Apparel Inc,"VANCOUVER, BC V6A 2J1","9217-Surveillants dans la transformation et la fabrication de produits textiles, de tissus, de fourrure et de cuir",2
Colombie-Britannique,     Haut salaire,City Link Carriers Ltd,"SURREY, BC V3W 3E9",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,Clean Pro Building Maintenance Ltd.,"KELOWNA, BC V1V 2M4",6315-Surveillants des services de nettoyage,3
Colombie-Britannique,     Haut salaire,ClearWay Management LTD,"VICTORIA, BC V8N 3K3","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
Colombie-Britannique,     Haut salaire,Cloud Nine College Ltd.,"VANCOUVER, BC V6B 3K4",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Coastal Plumbing and Heating Ltd.,"SQUAMISH, BC V8B 0C3",7251-Plombiers,1
Colombie-Britannique,     Haut salaire,Delta Country Farms (BC) Ltd.,"Delta, BC V4K 3N2",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,Dhesi Enterprises Ltd.,"Surrey, BC V4P 2H2",7511-Conducteurs de camions de transport,3
Colombie-Britannique,     Haut salaire,Doctor Anita Narang Optometric Corporation,"VICTORIA, BC V8V 3K3","0124-Directeurs de la publicité, du marketing et des relations publiques",1
Colombie-Britannique,     Haut salaire,Drs. Hussainy Nasab & Shivji Inc.,"NORTH VANCOUVER, BC V7T 2W4",3222-Hygiénistes et thérapeutes dentaires,1
Colombie-Britannique,     Haut salaire,DVK INTERNATIONAL TRADING INC.,"Burnaby, BC V5A 3H4","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
Colombie-Britannique,     Haut salaire,Enfield Transport  Ltd,"Aldergrove, BC V4W 2V1",7511-Conducteurs de camions de transport,4
Colombie-Britannique,     Haut salaire,Evilnut Creative Technology Ltd,"VANCOUVER, BC V6E 2Y3",2175-Concepteurs et développeurs Web,1
Colombie-Britannique,     Haut salaire,FigTree Ventures Inc.,"BURNABY, BC V5C 6P3",7283-Carreleurs,2
Colombie-Britannique,     Haut salaire,Gagan Drywall Ltd,"SURREY, BC V3V 1G5","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",3
Colombie-Britannique,     Haut salaire,Galaxy Framing Ltd.,"SURREY, BC V3W 1G2",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,     Haut salaire,Genius Carpenters Ltd.,"SURREY, BC V3T  0K",7271-Charpentiers-menuisiers,3
Colombie-Britannique,     Haut salaire,GLOBALSHARE INVESTMENT LTD.,"RICHMOND, BC V6X 3A5","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
Colombie-Britannique,     Haut salaire,GMJ Trucking Ltd,"SURREY, BC V3W 7R4",7511-Conducteurs de camions de transport,3
Colombie-Britannique,     Haut salaire,GMT Logistics Ltd.,"ABBOTSFORD, BC V2T 2X5",1526-Horairistes de trajets et d'équipages,1
Colombie-Britannique,     Haut salaire,Good Luck Siding and Roofing Ltd,"SURREY, BC V3W 8A1",7611-Aides de soutien des métiers et manoeuvres en construction,2
Colombie-Britannique,     Haut salaire,GREAT MANN CONSTRUCTION LTD,"Delta, BC V4C 4E9",7204-Entrepreneurs et contremaîtres en charpenterie,1
Colombie-Britannique,     Haut salaire,GS King Transport Ltd.,"RICHMOND, BC V6X 1H5",7511-Conducteurs de camions de transport,2
Colombie-Britannique,     Haut salaire,GURSEWAK S BHULLER,"Abbotsford, BC V2T 5M7",7271-Charpentiers-menuisiers,3
Colombie-Britannique,     Haut salaire,H & L Aluminum Railing Ltd.,"Burnaby, BC V3N 4V1",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Colombie-Britannique,     Haut salaire,Heartland Transport Ltd.,"Aldergrove, BC V4W 0A6",0731-Directeurs des transports,1
Colombie-Britannique,     Haut salaire,Hell's Gate Airtram Inc.,"Boston Bar, BC V0K 1C0",7318-Constructeurs et mécaniciens d'ascenseurs,1
Colombie-Britannique,     Haut salaire,Highend Kitchen Concept Ltd,"SURREY, BC V3W 4G1",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,HUMBLE ENTERTAINMENT LIMITED,"SURREY, BC V3W 1P8",5133-Musiciens et chanteurs,2
Colombie-Britannique,     Haut salaire,IEC Canada Holdings Corp.,"RICHMOND, BC V7A 5H5","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
Colombie-Britannique,     Haut salaire,India Bistro Ltd,"Vancouver, BC V6E 1N2",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,INNOTECH MEDICAL INDUSTRIES CORP.,"North Vancouver, BC V7P 3H2",2174-Programmeurs et développeurs en médias interactifs,2
Colombie-Britannique,     Haut salaire,J & H Express Inc,"SURREY, BC V3S 1Z8","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,J & J Framing Ltd.,"Abbotsford, BC V2T 5W3",7204-Entrepreneurs et contremaîtres en charpenterie,2
Colombie-Britannique,     Haut salaire,Kids Zone Child Care Centre #2 Ltd,"SURREY, BC V3V 4S2",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,Laser Cutter Cafe Incorporated,"Vancouver, BC V6A 1M3",9417-Opérateurs de machines d'usinage,1
Colombie-Britannique,     Haut salaire,Lucky Tiles Ltd.,"SURREY, BC V3R 1Z9",7283-Carreleurs,3
Colombie-Britannique,     Haut salaire,Mainland Demo Contracting Ltd,"Surrey, BC V3W 0E6",7511-Conducteurs de camions de transport,3
Colombie-Britannique,     Haut salaire,Malwa Enterprises Ltd.,"VANCOUVER, BC V6J 1C6",3114-Vétérinaires,1
Colombie-Britannique,     Haut salaire,Malwa Enterprises Ltd.,"VANCOUVER, BC V6J 1C6",6315-Surveillants des services de nettoyage,1
Colombie-Britannique,     Haut salaire,Maple Leaf Disposal Ltd.,"LANGLEY, BC V3A 5E7",7312-Mécaniciens d'équipement lourd,1
Colombie-Britannique,     Haut salaire,Maple World Academy Institute Ltd.,"Vancouver, BC V6C 2T8","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",1
Colombie-Britannique,     Haut salaire,MAXEME AUTOMOTIVE SERVICE LTD.,"RICHMOND, BC V6X 2P9","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Colombie-Britannique,     Haut salaire,MEM Services Ltd.,"Richmond, BC V6V 0A8","7384-Autre personnel des métiers et personnel assimilé, n.c.a.",2
Colombie-Britannique,     Haut salaire,Miles's End Motors Ltd.,"VANCOUVER, BC V6J 1K7",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,Minerva Intelligence Inc,"Vancouver, BC V6C 1E1","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
Colombie-Britannique,     Haut salaire,Modern Fabrication Ltd.,"Surrey, BC V3W 0N6",7236-Monteurs de charpentes métalliques,1
Colombie-Britannique,     Haut salaire,Mountainview Health and Wellness Surrey Ltd.,"ANMORE, BC V3H  5G","4165-Recherchistes, experts-conseils et agents de programmes en politiques de la santé",1
Colombie-Britannique,     Haut salaire,MS MOTORSPORTS LTD.,"Surrey, BC V3W 0R1",7301-Entrepreneurs et contremaîtres en mécanique,1
Colombie-Britannique,     Haut salaire,Nationwide Natural Foods (2000) Inc.,"Delta, BC V4G 1H8",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,Nationwide Natural Foods (2000) Inc.,"Delta, BC V4G 1H8",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,Nava Art Centre Inc.,"NORTH VANCOUVER, BC V7P 1M7",5133-Musiciens et chanteurs,1
Colombie-Britannique,     Haut salaire,New Frontier Landscaping & Gardening Ltd.,"RICHMOND, BC V7A 1R8",2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture,1
Colombie-Britannique,     Haut salaire,New Mode Framing Ltd.,"Surrey, BC V3V 5X9",7271-Charpentiers-menuisiers,1
Colombie-Britannique,     Haut salaire,New Superior Home Inspection Services Ltd.,"Surrey, BC V3W 1R1",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,New West Bread Ltd,"LANGLEY, BC V3A 7T1",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,O & S Engineering International Inc.,"Burnaby, BC V5G 3K4",2253-Technologues et techniciens en dessin,1
Colombie-Britannique,     Haut salaire,Okanagan Office Systems Limited Partnership,"KELOWNA, BC V1Y 6Z8",6221-Spécialistes des ventes techniques - commerce de gros,1
Colombie-Britannique,     Haut salaire,Pawar Investments Ltd.,"RICHMOND, BC V7A 2Z5","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Colombie-Britannique,     Haut salaire,PBA Homes Construction Ltd,"SURREY, BC V3V 2A6",1241-Adjoints administratifs,1
Colombie-Britannique,     Haut salaire,PH Contractors Ltd,"Abbotsford, BC V4X 1Y6",7521-Conducteurs d'équipement lourd (sauf les grues),2
Colombie-Britannique,     Haut salaire,Plam Finishing Ltd.,"NEW WESTMINSTER, BC V3M 3E6",7271-Charpentiers-menuisiers,1
Colombie-Britannique,     Haut salaire,Point Grey Private Hospital,"Coquitlam, BC V3J 5G9",3233-Infirmiers auxiliaires,1
Colombie-Britannique,     Haut salaire,Profab Steel (1998) Ltd.,"SURREY, BC V3Z 5T1",7235-Assembleurs et ajusteurs de plaques et de charpentes métalliques,4
Colombie-Britannique,     Haut salaire,Project Roofing Ltd.,"SURREY, BC V3V 1B1",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Raistar Enterprises Inc,"LANGLEY, BC V3A 3Y5",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Raja Trailer & Equipment Sales Ltd.,"Delta, BC V4G 1B5",6221-Spécialistes des ventes techniques - commerce de gros,1
Colombie-Britannique,     Haut salaire,Ramida Enterprises Ltd.,"SOOKE, BC V9Z 1A8",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,Rayavan Printing Inc.,"VANCOUVER, BC V5M 2A4","1123-Professionnels en publicité, en marketing et en relations publiques",1
Colombie-Britannique,     Haut salaire,Retreat Guru Enterprises Inc,"NELSON, BC V1L 4E3",0111-Directeurs financiers,1
Colombie-Britannique,     Haut salaire,RM200 Holding Ltd,"Barriere, BC V0E 1E0",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,RogerCC Enterprises Ltd.,"RICHMOND, BC V6X 2A4",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Rose Land Trans Ltd,"ABBOTSFORD, BC V2S 7K1",7511-Conducteurs de camions de transport,2
Colombie-Britannique,     Haut salaire,Royal Emerald Motors Ltd,"SURREY, BC V3X 3J4","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Colombie-Britannique,     Haut salaire,Rubicon Organics Inc.,"VANCOUVER, BC V6C 1A5","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
Colombie-Britannique,     Haut salaire,S.H.D. Siding & Soffits Ltd.,"SURREY, BC V3W 9X7",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,Satguru Foods Ltd.,"SURREY, BC V3W  1S",1311-Techniciens en comptabilité et teneurs de livres,1
Colombie-Britannique,     Haut salaire,Sean's Cleaning 4 U Ltd,"VANCOUVER, BC V6G 2P5",6315-Surveillants des services de nettoyage,1
Colombie-Britannique,     Haut salaire,Shala Painting and Restoration Ltd,"SURREY, BC V3R 3H1",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),2
Colombie-Britannique,     Haut salaire,Shield Security Services Inc.,"SURREY, BC V3W 1A4","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",1
Colombie-Britannique,     Haut salaire,Shin Pangaea Enterprises Inc. o/a Kawakubo,"Vernon, BC V1T 2C9",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Shorncliffe Construction Ltd,"Victoria, BC V8P 2T4",7271-Charpentiers-menuisiers,3
Colombie-Britannique,     Haut salaire,Shri Radhe Inc. o/a Subway and Sandwiches,"Rossland, BC V0G 1Y0",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Simish Inc. o/a Kurves Brow Bar,"Victoria, BC V8T 2C5",6314-Superviseurs des services d'information et des services à la clientèle,1
Colombie-Britannique,     Haut salaire,Spider Holding Ltd.,"Vancouver, BC V6A 1R6",6315-Surveillants des services de nettoyage,1
Colombie-Britannique,     Haut salaire,Sri Sai Nupur Treats Inc.,"NORTH VANCOUVER, BC V7J 2K7",0631-Directeurs de la restauration et des services alimentaires,1
Colombie-Britannique,     Haut salaire,Sri Sai Nupur Treats Inc.,"NORTH VANCOUVER, BC V7J 2K7",6321-Chefs,1
Colombie-Britannique,     Haut salaire,Standard Insulation & Siding Ltd.,"Surrey, BC V3W 8J9",7611-Aides de soutien des métiers et manoeuvres en construction,4
Colombie-Britannique,     Haut salaire,Striker Construction Ltd.,"Surrey, BC V3W 3N5",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,Stuart Howard Architects Inc,"Vancouver, BC V5Y 1J6",2151-Architectes,1
Colombie-Britannique,     Haut salaire,Style Mart Collections Ltd.,"Surrey, BC V3W 1R1",0621-Directeurs - commerce de détail et de gros,1
Colombie-Britannique,     Haut salaire,Superior Designer Kitchen Ltd.,"SURREY, BC V3W 3H7",7272-Ébénistes,3
Colombie-Britannique,     Haut salaire,Sushinomichi Restaurant Ltd.,"LANGLEY, BC V4W 3P9",6322-Cuisiniers,1
Colombie-Britannique,     Haut salaire,T.S.S Enterprises Ltd.,"Surrey, BC V3S 1H7",7271-Charpentiers-menuisiers,2
Colombie-Britannique,     Haut salaire,Tan & Tone YouTan Studios Ltd,"NORTH VANCOUVER, BC V7R 3B8","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",1
Colombie-Britannique,     Haut salaire,Tandoori Fusion Indian Cuisine Ltd,"Vancouver, BC V6K 2G7",6311-Superviseurs des services alimentaires,1
Colombie-Britannique,     Haut salaire,Thunderbird Show Park Ltd.,"LANGLEY, BC V1M  3W","0513-Directeurs de programmes et de services de sports, de loisirs et de conditionnement physique",1
Colombie-Britannique,     Haut salaire,Trans Empire Logistics Ltd.,"SURREY, BC V3V 7X4",0731-Directeurs des transports,1
Colombie-Britannique,     Haut salaire,Transworld Security Services Ltd.,"SURREY, BC V3W 5B5",1221-Agents d'administration,1
Colombie-Britannique,     Haut salaire,Vancouver Truck Terminal Inc.,"Richmond, BC V7A 4X6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Colombie-Britannique,     Haut salaire,VanWest College Ltd.,"VANCOUVER, BC V6E 1H8","0124-Directeurs de la publicité, du marketing et des relations publiques",1
Colombie-Britannique,     Haut salaire,Vinjun Trucking Ltd.,"ABBOTSFORD, BC V2T 5A6",7511-Conducteurs de camions de transport,2
Colombie-Britannique,     Haut salaire,Vivid Nail Lounge Kits Inc.,"VANCOUVER, BC V6J 1N3",1241-Adjoints administratifs,1
