Province/Territory,"Program Stream","Employer ","Address ","Occupation ","Incorporate Status","Approved LMIAs","Approved Positions"
Ontario,"   Low Wage","Ann Arbour Consultants Inc.","Whitby, ON L1N 4K5","1241-Administrative assistants",Unknown,1,1
Ontario,"   Low Wage","Antolin Enterprises Inc.","Guelph, ON N1H 4H5","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","Anush Inc.","MIssissauga, ON L5T 1A3","1241-Administrative assistants",Unknown,1,1
Ontario,"   Low Wage","Apna farm halal meat & Grocery LTD","Brampton, ON L6Y 6G9","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Ontario,"   Low Wage","Asif's Cake and Bake Inc","Brampton, ON L6T 5E2",6332-Bakers,Unknown,2,3
Ontario,"   Low Wage","Assurance Home Care Inc.","Ottawa, ON K2E  1A","3413-Nurse aides, orderlies and patient service associates",Corporation,1,5
Ontario,"   Low Wage","At Dinner Inc.","Ajax, ON L1S 6L8",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Atlantic Immigration Limited","Mississauga, ON L4T 0A7","1241-Administrative assistants",Unknown,1,2
Ontario,"   Low Wage","Atlantico Sushi Corporation","Toronto, ON M6E 1B3",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Atlantis Esthetics Inc.","southampton, ON N0H 2L0","6562-Estheticians, electrologists and related occupations",Unknown,1,4
Ontario,"   Low Wage","AUM 45 inc.","Pickering, ON L1W 1G4","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","Avenue Motel","Mississauga, ON L4Y 2B8","6315-Cleaning supervisors",Unknown,1,1
Ontario,"   Low Wage","Baba's Hospitality Services Inc.","Toronto, ON M6R 2M8","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","Baba's Hospitality Services Inc.","Toronto, ON M6R 2M8",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Babcock Supply Limited","Dresden, ON N0P 1M0","7611-Construction trades helpers and labourers",Unknown,1,2
Ontario,"   Low Wage","Bal Ghanshyam Inc.","Ancaster, ON L9G 0E8","0631-Restaurant and food service managers",Unknown,1,1
Ontario,"   Low Wage","Bal Ghanshyam Inc.","Ancaster, ON L9G 0E8","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","Balti Indian Restaurant Inc","Whitby, ON L1N 4H3",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Bamford Produce Company Ltd.","Mississauga, ON L4Y 1R6","1521-Shippers and receivers",Unknown,1,3
Ontario,"   Low Wage","Banee Restaurants Inc.","Ottawa, ON K1V 2P6",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Bar Centrale di Terroni","TORONTO, ON M4W 2L7",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Barilo's Fine Sausages Ltd.","Newmarket, ON L3Y 9E8","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Ontario,"   Low Wage","Baxter Kitchens Inc","North York, ON M4A 1E6",6332-Bakers,Unknown,1,2
Ontario,"   Low Wage","Bay Hill Impex Ltd.","Markham, ON L3P 3P7","9617-Labourers in food, beverage and associated products processing",Unknown,1,1
Ontario,"   Low Wage","Bayshore Healthcare Ltd.","Mississauga, ON L5K 2L3","4412-Home support workers, housekeepers and related occupations",Unknown,1,5
Ontario,"   Low Wage","Bayview Wildwood Resorts Limited","Severn Bridge, ON P0E 1N0",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Bayview Wildwood Resorts Limited","Severn Bridge, ON P0E 1N0","6731-Light duty cleaners",Unknown,1,5
Ontario,"   Low Wage","BEKIM CONCRETE INC.","Ottawa, ON K0A 1L0",7271-Carpenters,Unknown,1,4
Ontario,"   Low Wage","Belaty Ltd.","Toronto, ON M9V 3Z2","7332-Appliance servicers and repairers",Unknown,1,5
Ontario,"   Low Wage","Belcare Ltd","Collingwood, ON L9Y 1B2","3413-Nurse aides, orderlies and patient service associates",Unknown,2,4
Ontario,"   Low Wage","Bento Nouveau Ltd","Markham, ON L3R 5N8","9463-Fish and seafood plant workers",Unknown,1,1
Ontario,"   Low Wage","BENTO SUSHI SIMCOE","Brantford, ON N3T 6N1",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Best Choice APC Auto Parts Inc.","Brampton, ON L6T 5B9","1241-Administrative assistants",Unknown,1,1
Ontario,"   Low Wage","BEST TILES & FLOORING LTD.","Brampton, ON L6S 5T3","7295-Floor covering installers",Unknown,1,1
Ontario,"   Low Wage","BHT Development Arts Inc. DBA Indian Punjabi Bazaar","Brampton, ON L6R 0W9","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Ontario,"   Low Wage","Biscuits Leclerc Ltee","Hawkesbury, ON K6A 1K7","6733-Janitors, caretakers and building superintendents",Corporation,2,10
Ontario,"   Low Wage","Biscuits Leclerc Ltee","Hawkesbury, ON K6A 1K7","9461-Process control and machine operators, food, beverage and associated products processing",Corporation,1,1
Ontario,"   Low Wage","BizLink elocab LTD.","Kitchener, ON N2R 1H8","9527-Machine operators and inspectors, electrical apparatus manufacturing",Unknown,3,6
Ontario,"   Low Wage","Blaisdale Montessori School","Pickering, ON L1W 2G9","4214-Early childhood educators and assistants",Unknown,1,1
Ontario,"   Low Wage","Bletsoe Enterprises Inc.","Lakefield, ON K9H 0B6","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Ontario,"   Low Wage","Blue Mountain Plastics Inc.","Shelburne, ON L9V 3N5","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,1
Ontario,"   Low Wage","bmb repairs limited","newmarket, ON L3X 3K8","7612-Other trades helpers and labourers",Unknown,1,2
Ontario,"   Low Wage","Bobcar Pizza Inc","Essex, ON N8M 2N1","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","Bramalea Bsg Inc.","Brampton, ON L6T 3R5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,4
Ontario,"   Low Wage","Brampton- Georgetown Animal Hospital Professional Corporation","Mississauga, ON L6X 0B3","3213-Animal health technologists and veterinary technicians",Unknown,1,1
Ontario,"   Low Wage","Brentwood Classics Ltd","Vaughan, ON L4K 3C7","1241-Administrative assistants",Unknown,1,1
Ontario,"   Low Wage","Britespan Building Systems Inc.","Wingham, ON N0G 2W0","7237-Welders and related machine operators",Unknown,1,4
Ontario,"   Low Wage","BRM CHICKEN SHOP INC","Brampton, ON L7A 3R9",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Brodi Restaurants Ltd.","Kenora, ON P9N 1L9","6311-Food service supervisors",Unknown,3,18
Ontario,"   Low Wage","Bull Market Holdings Inc.","Leamington, ON N8H 1P1",6322-Cooks,Unknown,1,10
Ontario,"   Low Wage","Buyer Group Canada Inc.","mississauga, ON L4W 1R3","1241-Administrative assistants",Unknown,1,1
Ontario,"   Low Wage","Buyer Group Canada Inc.","mississauga, ON L4W 1R3","9217-Supervisors, textile, fabric, fur and leather products processing and manufacturing",Unknown,1,1
Ontario,"   Low Wage","CALABAR KITCHEN CANADA INC","Hamilton, ON L8P 1A1",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Cambridge Drywall Services Ltd","Cambridge, ON N1T 2K8","7611-Construction trades helpers and labourers",Unknown,1,3
Ontario,"   Low Wage","Camoshika Inc.","Toronto, ON M6J 1Y1",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Canadian Flatbeds Ltd.","Milton, ON L9T 5J3","1221-Administrative officers",Unknown,1,1
Ontario,"   Low Wage","Canadian Institute of  Telecommunications Inc.","Mississauga, ON L4T 2T7","1221-Administrative officers",Unknown,1,1
Ontario,"   Low Wage","Canadian metal buildings inc.","Mount Hope, ON L0R 1W0","7237-Welders and related machine operators",Unknown,1,2
Ontario,"   Low Wage","Canadian Prairie Outfitters LLC","Toronto, ON M5V 3H5","6532-Outdoor sport and recreational guides",Corporation,1,2
Ontario,"   Low Wage","Capital Floor Supply Inc.","Toronto, ON M6H 1Z7","7295-Floor covering installers",Unknown,1,3
Ontario,"   Low Wage","Capture logistics Inc.","Mississauga, ON L5S 1T1","1221-Administrative officers",Unknown,1,1
Ontario,"   Low Wage","Cargill Limited","Guelph, ON N1L 1K8","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,3,39
Ontario,"   Low Wage","Cargill Limited","Guelph, ON N1L 1K8","9462-Industrial butchers and meat cutters, poultry preparers and related workers",Unknown,3,38
Ontario,"   Low Wage","Carmelo Niagara Company Ltd.","Niagara Falls, ON L2G 3V9","6731-Light duty cleaners",Unknown,1,20
Ontario,"   Low Wage","Caro Leveillee Pierce Foods Inc.","Guelph, ON N1E 5R1","6311-Food service supervisors",Unknown,2,2
Ontario,"   Low Wage","Caro Leveillee Pierce Foods Inc.","Guelph, ON N1E 5R1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Ontario,"   Low Wage","Carole's Cheesecake Company Ltd.","Toronto, ON M6B 1G3",6332-Bakers,Unknown,1,1
Ontario,"   Low Wage","Carved Inc","Oakville, ON L6L 2J5",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Casa Mezcal Inc.","Toronto, ON M5V 1J5",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Central Painting Inc.","Barrie, ON L4N 9A5","7294-Painters and decorators (except interior decorators)",Unknown,1,5
Ontario,"   Low Wage","chambal inc.","sudbury, ON P3G 1A6","6731-Light duty cleaners",Unknown,1,1
Ontario,"   Low Wage","Chameleon Coating Co. Ltd.","mississauga, ON L4W 2R6","1221-Administrative officers",Unknown,1,1
Ontario,"   Low Wage","Char Le Blanc Salon","Oakville, ON L6H 0E9","6341-Hairstylists and barbers",Unknown,1,1
Ontario,"   Low Wage","CHEF OF INDIA INC.","niagara falls, ON L2G 3S4",6321-Chefs,Unknown,1,1
Ontario,"   Low Wage","CHEF OF INDIA INC.","niagara falls, ON L2G 3S4",6322-Cooks,Unknown,2,2
Ontario,"   Low Wage","CHELATION CENTRE DON VALLEY INC.","Toronto, ON M3C 3S2","6731-Light duty cleaners",Unknown,1,1
Ontario,"   Low Wage","Chinguacousy Rehab Inc.","Brampton, ON L6X 5K7","3237-Other technical occupations in therapy and assessment",Unknown,1,1
Ontario,"   Low Wage","CHOTAI LAW PROFESSIONAL CORPORATION","MISSISSAUGA, ON L5W 0H6","1242-Legal administrative assistants",Unknown,1,1
Ontario,"   Low Wage","Chubby’s Jamaican Kitchen Inc.","Toronto, ON M5V 3Y4",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Churchill Foods Ltd","Burlington, ON L7L 6S1","6311-Food service supervisors",Unknown,4,6
Ontario,"   Low Wage","Churchill Foods Ltd","Burlington, ON L7L 6S1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,3
Ontario,"   Low Wage","Cimmaster Inc.","Mississauga, ON L5S 1P3","7237-Welders and related machine operators",Unknown,1,1
Ontario,"   Low Wage","Classic Machine and Tools Inc.","Mississauga, ON L5T 1G5","7231-Machinists and machining and tooling inspectors",Unknown,1,1
Ontario,"   Low Wage","CLAYART STUDIOS INC.","Toronto, ON M6P 1Z7","5244-Artisans and craftspersons",Unknown,1,1
Ontario,"   Low Wage","Clore Inc.","Scarborough, ON M1S 4N8","6211-Retail sales supervisors",Unknown,1,1
Ontario,"   Low Wage","Colour Central Hair Studio Inc.","keswick, ON L4P 2E1","6341-Hairstylists and barbers",Unknown,1,1
Ontario,"   Low Wage","Comal Y Canela Inc","York, ON M9N 2S4",6321-Chefs,Unknown,1,1
Ontario,"   Low Wage","Concept Plastics Limited","Brantford, ON N3T 1X5","6733-Janitors, caretakers and building superintendents",Unknown,2,6
Ontario,"   Low Wage","Condor Security Inc.","Toronto, ON M3H 5S4","6316-Other services supervisors",Unknown,1,1
Ontario,"   Low Wage","Conestoga Meat Packers Ltd","Breslau, ON N0B 1M0","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,5
Ontario,"   Low Wage","CONQUER MOTORS INC.","Brampton, ON L6X 0T2","7511-Transport truck drivers",Unknown,1,1
Ontario,"   Low Wage","Corrado's Restaurant & Bar Inc.","Whitby, ON L1M 1A2",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Cropac Equipment Inc.","Oakville, ON L6L 6R3","7612-Other trades helpers and labourers",Unknown,1,2
Ontario,"   Low Wage","Cross Foods Ltd","Oakville, ON L6J 2W9",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","CSL Group Ltd.","Ancaster, ON L9G 3L1","8612-Landscaping and grounds maintenance labourers",Unknown,1,15
Ontario,"   Low Wage","CYBOUR TECHNOLOGY INC.","Mississauga, ON L5S 1V9","1311-Accounting technicians and bookkeepers",Unknown,1,1
Ontario,"   Low Wage","D & R ELECTRONICS CO LTD.","BOLTON, ON L7E 2Y4","5223-Graphic arts technicians",Unknown,1,1
Ontario,"   Low Wage","Daisy Nail & Spa","Ottawa, ON K1K 3B8","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Ontario,"   Low Wage","Dakshin Foods Inc","Cambridge, ON N1R 6J8",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Daniel S Webster Holdings Limited","Collingwood, ON L9Y 3Y6","6211-Retail sales supervisors",Unknown,2,2
Ontario,"   Low Wage","Datta Food Manufactory Inc.","Toronto, ON M1B 4Y5",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Days Inn & Suites By The Falls","Niagara Falls, ON L2G 3N9","6731-Light duty cleaners",Unknown,1,3
Ontario,"   Low Wage","Delcato Inc.","Toronto, ON M4B 1Y9","9617-Labourers in food, beverage and associated products processing",Unknown,1,10
Ontario,"   Low Wage","DF5 Corp","Caledon East, ON L7C  1G","6711-Food counter attendants, kitchen helpers and related support occupations",Corporation,1,1
Ontario,"   Low Wage","DHG 4060 Inc.","Mississauga, ON L5V 0A7","6311-Food service supervisors",Unknown,1,3
Ontario,"   Low Wage","DIGITALLABELS.CA, INC","Richmond Hill, ON L4B 1K4","7381-Printing press operators",Unknown,1,3
Ontario,"   Low Wage","Dimple Diamond Inc.","Mississauga, ON L5V 1B9",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Dixie Collision Centre","Mississauga, ON L4W 1A6","7322-Motor vehicle body repairers",Unknown,1,2
Ontario,"   Low Wage","DKP FOOD SERVICE LTD.","DRYDEN, ON P8N 2P5","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","DOMA SUSHI INC.","BURLINGTON, ON L7M 4B8",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Dominion International Shipping Inc.","North York, ON M9M 2L8","7452-Material handlers",Unknown,1,2
Ontario,"   Low Wage","Dominion International Shipping Inc.","North York, ON M9M 2L8","7514-Delivery and courier service drivers",Unknown,1,2
Ontario,"   Low Wage","Domino's Pizza","Toronto, ON M2R 1M6",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","DP Square SSM Inc","Sault Ste Marie, ON P6B 5A1","6311-Food service supervisors",Unknown,1,3
Ontario,"   Low Wage","Dr. David Pampena Dentistry Professional Corporation","Welland, ON L3C 3V7","6731-Light duty cleaners",Unknown,1,1
Ontario,"   Low Wage","Dr. V. Jeeva Dentistry Professional Corp","Mississauga, ON L5A 1V9","6731-Light duty cleaners",Unknown,1,1
Ontario,"   Low Wage","Drake Hotel Properties","Toronto, ON M6J 1J3","6312-Executive housekeepers",Unknown,1,1
Ontario,"   Low Wage","Drake Hotel Properties","Toronto, ON M6J 1J3",6322-Cooks,Unknown,1,4
Ontario,"   Low Wage","DREAM LIVING CONSTRUCTION INC.","BRAMPTON, ON L6V 3R2","7294-Painters and decorators (except interior decorators)",Unknown,1,1
Ontario,"   Low Wage","DSW Canada Inc.","Brampton, ON L6P 1R1","1311-Accounting technicians and bookkeepers",Unknown,1,1
Ontario,"   Low Wage","durham rapid taxi inc","Ajax, ON L1S 1R4","7612-Other trades helpers and labourers",Unknown,1,1
Ontario,"   Low Wage","Dusty Miller Landscaping Ltd.","Queensville, ON L0G 1R0","2225-Landscape and horticulture technicians and specialists",Unknown,1,2
Ontario,"   Low Wage","E.A.M Enterprise Ltd.","Flesherton, ON N0C 1E0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,5
Ontario,"   Low Wage","Eaton Bsg, Inc.","Toronto, ON M5B 2L9","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","Eaton Bsg, Inc.","Toronto, ON M5B 2L9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,4
Ontario,"   Low Wage","Eaton Ruby Thai, Inc.","Toronto, ON M5B 2L9","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","Eaton Ruby Thai, Inc.","Toronto, ON M5B 2L9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,4
Ontario,"   Low Wage","Edgetch HVAC Services Ltd.","MISSISSAUGA, ON L5S 1T7","2242-Electronic service technicians (household and business equipment)",Unknown,1,1
Ontario,"   Low Wage","Edomae Kiyomi LTD","Toronto, ON M5B 1G6",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Eighty One Holdings Inc","Peterborough, ON K9J 2A1","6622-Store shelf stockers, clerks and order fillers",Unknown,1,8
Ontario,"   Low Wage","Eighty One Holdings Inc","Peterborough, ON K9J 2A1","7535-Other automotive mechanical installers and servicers",Unknown,1,3
Ontario,"   Low Wage","Elgin Street Holdings Inc.","Ottawa, ON K2P 1M7",6321-Chefs,Unknown,1,2
Ontario,"   Low Wage","ELSA'S LUTONG BAHAY INC","BRAMPTON, ON L6W 3J3",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Emilia Da Silva Vieira Professional Corporation","London, ON N6J 1Y4","3213-Animal health technologists and veterinary technicians",Unknown,1,1
Ontario,"   Low Wage","Emmava Inc.","Oakville, ON L6H 0N1",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Erie Meat Products Ltd.","Listowel, ON N4W 1K8","9617-Labourers in food, beverage and associated products processing",Unknown,1,20
Ontario,"   Low Wage","ETNO BAR AND GRILL","Hamilton, ON L8K 4B8",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Euro-can MFG. Inc.","NEW HAMBURG, ON N3A 2K5","9617-Labourers in food, beverage and associated products processing",Unknown,1,12
Ontario,"   Low Wage","EVEREST ADVENTURE LTD.","BRAMPTON, ON L6R 3A5",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Everest Hakka House Inc","Etobicoke, ON M8V 1B6",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Exeter Thai Cuisine Inc","Exeter, ON N0M 1S0",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","EZCARE REHAB WELLNESS CENTRE INC.","Scarborough, ON M1G 1L3","4412-Home support workers, housekeepers and related occupations",Unknown,1,1
Ontario,"   Low Wage","F D R Mobile Services Ltd","Mississauga, ON L4W 1G7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,1
Ontario,"   Low Wage","Fabric Building Covers International Inc.","Wingham, ON N0G 2W0","9535-Plastic products assemblers, finishers and inspectors",Unknown,1,4
Ontario,"   Low Wage","FBI Pizza","Toronto, ON M6E 1B7",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","FGO Organic Processing Ltd.","Ingersoll, ON N5C 3J6","9462-Industrial butchers and meat cutters, poultry preparers and related workers",Unknown,1,4
Ontario,"   Low Wage","Finnie Distributing (1997) Inc.","St Marys, ON N4X 1C5","9619-Other labourers in processing, manufacturing and utilities",Unknown,1,8
Ontario,"   Low Wage","First Canadian Place Rtk. Inc","Toronto, ON M5X 1B1","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,2,2
Ontario,"   Low Wage","FIRST CHOICE MAINTENANCE INC","Burlington, ON L7L 6A4","1241-Administrative assistants",Unknown,1,1
Ontario,"   Low Wage","Five Star Foods Inc.","Mississauga, ON L4W 2S4",6332-Bakers,Unknown,1,2
Ontario,"   Low Wage","Five Star Foods Inc.","Mississauga, ON L4W 2S4","9617-Labourers in food, beverage and associated products processing",Unknown,1,1
Ontario,"   Low Wage","FOODIE & BEAUTY INC.","OTTAWA, ON K1V 8S4",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Forest Schwartz Ltd.","Toronto, ON M6G 1C6",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","FRAGRANCE CLUB INC","Markham, ON L3T 7T4","7452-Material handlers",Unknown,1,2
Ontario,"   Low Wage","Fresh Advancements Inc.","Etobicoke, ON M8Y 1H8","1521-Shippers and receivers",Unknown,1,3
Ontario,"   Low Wage","Freshline Foods Ltd.","Mississauga, ON L4Y 1R6","9617-Labourers in food, beverage and associated products processing",Unknown,2,14
Ontario,"   Low Wage","Frontier Group Of Companies Inc.","Richmond Hill, ON L4B 1E6","1241-Administrative assistants",Unknown,1,1
Ontario,"   Low Wage","Fruitful Food Inc.","Brampton, ON L7A 3E9","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","G. Brandt Meat Packers Limited","Mississauga, ON L4X 1K1","9462-Industrial butchers and meat cutters, poultry preparers and related workers",Unknown,1,2
Ontario,"   Low Wage","GAL BUILDING SERVICES INC.","Kitchener, ON N2N 3B7","6315-Cleaning supervisors",Unknown,1,1
Ontario,"   Low Wage","Garside Day Care Inc.","Hamilton, ON L8H 4W1","4214-Early childhood educators and assistants",Unknown,1,1
Ontario,"   Low Wage","Gaytri Maa Inc.","Deep River, ON K0J 1P0",6611-Cashiers,Unknown,1,1
Ontario,"   Low Wage","GearCo Industrial Services Inc.","St Catharines, ON L2N 6S9","7235-Structural metal and platework fabricators and fitters",Unknown,1,1
Ontario,"   Low Wage","GEETHAEZHIL INC","TORONTO, ON M9N 3W1","6421-Retail salespersons",Unknown,1,7
Ontario,"   Low Wage","GEETHAEZHIL INC","TORONTO, ON M9N 3W1","6622-Store shelf stockers, clerks and order fillers",Unknown,1,7
Ontario,"   Low Wage","GEETHAEZHIL INC","TORONTO, ON M9N 3W1","7535-Other automotive mechanical installers and servicers",Unknown,1,1
Ontario,"   Low Wage","GFL Environmental Inc.","Vaughan, ON L4K 0H9","7522-Public works maintenance equipment operators and related workers",Unknown,1,1
Ontario,"   Low Wage","Ghent Construction Limited","Petersburg, ON N0B 2H0","8612-Landscaping and grounds maintenance labourers",Unknown,1,7
Ontario,"   Low Wage","Gia Management Inc","North York, ON M5M 3Y6",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Ginger & Turmeric Restaurant Inc.","Woodbridge, ON L4H 3T6",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","GOA Hair Salon Ltd.","Toronto, ON M6G 1L4","6341-Hairstylists and barbers",Unknown,1,2
Ontario,"   Low Wage","Gold Path Financial Services Inc.","Toronto, ON M2M 4J1","1221-Administrative officers",Unknown,1,1
Ontario,"   Low Wage","GOLDEN RIDGE REALTY INC.","MARKHAM, ON L3R 2P4","1242-Legal administrative assistants",Unknown,1,1
Ontario,"   Low Wage","Goos Holdings Inc.","Mattawa, ON P0H 1V0","0631-Restaurant and food service managers",Unknown,1,1
Ontario,"   Low Wage","Grace Monuments Inc.","Carp, ON K0A 1L0","5244-Artisans and craftspersons",Unknown,1,1
Ontario,"   Low Wage","Gradient Wind Engineering Inc.","Ottawa, ON K0A 1L0","2251-Architectural technologists and technicians",Unknown,1,1
Ontario,"   Low Wage","Graydon Foods LTD","New Liskeard, ON P0J 1P0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,15
Ontario,"   Low Wage","Green Solutions Industries International Ltd.","BRAMPTON, ON L6T 1A7","7231-Machinists and machining and tooling inspectors",Unknown,1,2
Ontario,"   Low Wage","GS EXIM INC.","MISSISSAUGA, ON L5T 1J2","1241-Administrative assistants",Unknown,1,1
Ontario,"   Low Wage","GTA’S FINEST RESTORATION SERVICES (OTTAWA) INC.","Gloucester, ON K1B 3P5","7611-Construction trades helpers and labourers",Unknown,1,6
Ontario,"   Low Wage","GTEK MFG AND TOOLS INC.","Brampton, ON L6S 5M9","7231-Machinists and machining and tooling inspectors",Unknown,1,1
Ontario,"   Low Wage","Gupta Foods International Inc.","Richmond Hill, ON L4B 3G6","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","Guy Pritchard Investments Inc. o/a Tim Hortons","Chatham, ON N7M 3G2","6311-Food service supervisors",Corporation,1,1
Ontario,"   Low Wage","H. SPRING INC.","Mount Forest, ON N0G 2L3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Ontario,"   Low Wage","Hakkalicious Inc.","Brampton, ON L7A 0N5","6311-Food service supervisors",Unknown,1,1
Ontario,"   Low Wage","Hanumanta Inc.","Orillia, ON L3V 6H2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Ontario,"   Low Wage","HAPPY TRUCK & TRAILERS REPAIR INC.","BRAMPTON, ON L6R 1M3","7237-Welders and related machine operators",Unknown,1,1
Ontario,"   Low Wage","HARI KAUSH DEVELOPMENTS LTD.","Brampton, ON L6T 5K1","7611-Construction trades helpers and labourers",Unknown,1,1
Ontario,"   Low Wage","HARIKRUSHNA ENTERPRISE INC.","Kitchener, ON N2C 2M4","1311-Accounting technicians and bookkeepers",Unknown,1,1
Ontario,"   Low Wage","Hayter's Turkey Products Inc","Dashwood, ON N0M 1N0","9462-Industrial butchers and meat cutters, poultry preparers and related workers",Unknown,1,13
Ontario,"   Low Wage","HAZE LOUNGE INC.","MISSISSAUGA, ON L4Z 2G6","6311-Food service supervisors",Unknown,1,2
Ontario,"   Low Wage","Hbpools inc","Plantagenet, ON K0B 1L0","7441-Residential and commercial installers and servicers",Unknown,1,8
Ontario,"   Low Wage","Helias Enterprises Limited","Niagara Falls, ON L2G 7G1","6311-Food service supervisors",Unknown,1,4
Ontario,"   Low Wage","Helias Enterprises Limited","Niagara Falls, ON L2G 7G1",6322-Cooks,Unknown,1,6
Ontario,"   Low Wage","Higgins Rent-All ltd.","etobicoke, ON M8Z 5H9","1226-Conference and event planners",Unknown,1,1
Ontario,"   Low Wage","Highlight Motor Freight Inc.","Concord, ON L4K 1N8","1311-Accounting technicians and bookkeepers",Unknown,1,1
Ontario,"   Low Wage","Highlight Motor Freight Inc.","Concord, ON L4K 1N8","7511-Transport truck drivers",Unknown,1,5
Ontario,"   Low Wage","HJS Construction Inc.","Toronto, ON M6A 2C1",7271-Carpenters,Unknown,1,1
Ontario,"   Low Wage","Holiday Inn (Niagara Falls) Limited","Niagara Falls, ON L2G 2J3",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","Holiday Inn Lethbridge","Mississauga, ON L4W 4T9","5254-Program leaders and instructors in recreation, sport and fitness",Unknown,1,1
Ontario,"   Low Wage","Holloway Lodging Limited Partnership","London, ON N6B 1S2","6525-Hotel front desk clerks",Unknown,1,1
Ontario,"   Low Wage","HOSPITIUM DIXON ROAD LTD.","Etobicoke, ON M9W 1J5",6322-Cooks,Unknown,1,1
Ontario,"   Low Wage","Hot Mama Noi's Thai on the Fly Inc.","Pickering, ON L1W 3R3","6513-Food and beverage servers",Unknown,1,3
Ontario,"   Low Wage","HTW INC.","THORNHILL, ON L4J 6W6",6322-Cooks,Unknown,1,2
Ontario,"   Low Wage","HUMBLE TRUCK & TRAILER REPAIR INC.","WOODSTOCK, ON N4V 1C5","7322-Motor vehicle body repairers",Unknown,1,1
Ontario,"   Low Wage","Hupup Inc.","Mississauga, ON L5V 0A7","6311-Food service supervisors",Unknown,1,2
Ontario,"   Low Wage","HVAC FOR LIFE Inc","mississauga, ON L5L 5S9","7235-Structural metal and platework fabricators and fitters",Unknown,1,1
Ontario,"   Low Wage","HYGGE PROPERTY MANAGEMENT INC","OAKVILLE, ON L6L 6M4","1241-Administrative assistants",Unknown,1,2
