Province/Territoire,"Volet du programme",Employeur,Adresse,"Profession ","Incorporer le statut","EIMT demandes","Postes demandes"
Colombie-Britannique,"     Haut salaire","Means of Production Inc","Vancouver, BC V5L 3X3","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Inconnu,12,12
Colombie-Britannique,"     Haut salaire","Northkamp Enterprises Inc","Vancouver, BC V6A  1M","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Colombie-Britannique,"     Haut salaire","Park Royal Men's Haircut","West Vancouver, BC V7T 1H9","2174-Programmeurs et développeurs en médias interactifs",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Pink Buffalo Films INC","Vancouver, BC V6B 1A4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Pinnacle International Hotels & Resort Inc.","Whistler, BC V8E 1B1","6315-Surveillants des services de nettoyage",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Quantasphere Business Solutions Inc.","Burnaby, BC V5J 3J1","5241-Designers graphiques et illustrateurs",Inconnu,1,2
Colombie-Britannique,"     Haut salaire","Quolus Construction Services Ltd.","Delta, BC V4G 1H2","2264-Inspecteurs en construction",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","Rasha Investment Ltd.","Burnaby, BC V5E 3R3","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","RENAULT CONSTRUCTION LTD.","SURREY, BC V3S 8M6","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,4
Colombie-Britannique,"     Haut salaire","Salius Rehab Inc","Surrey, BC V3W 6S9",3142-Physiothérapeutes,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","TAA Insulation Ltd","Vancouver, BC V5X 1W3",7271-Charpentiers-menuisiers,Inconnu,1,1
Colombie-Britannique,"     Haut salaire","The Capital Media Company Inc.","Vancouver, BC V5Y 1N5","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Inconnu,9,9
Colombie-Britannique,"     Haut salaire","Transerve Logistics Inc.","SURREY, BC V3W 3H7","7511-Conducteurs de camions de transport",Inconnu,1,6
Colombie-Britannique,"     Haut salaire","Transmission North Productions Inc.","Delta, BC V4M 2K4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Inconnu,2,2
Colombie-Britannique,"     Haut salaire","United King Transport Ltd.","Surrey, BC V3W 4C8","7511-Conducteurs de camions de transport",Inconnu,1,3
Colombie-Britannique,"     Haut salaire","Veerji Fish & Grill Ltd.","Abbotsford, BC V2T 2Y2","0113-Directeurs des achats",Inconnu,1,1
Colombie-Britannique,"     Haut salaire","ZENTREE HOLDINGS LTD.","ABBOTSFORD, BC V2S 7P1","0111-Directeurs financiers",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","0163818 B.C. LTD.","Kelowna, BC V4T 2H9","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","0754870 B.C. Ltd.","Nelson, BC V1L 5Z3",6322-Cuisiniers,Inconnu,1,2
Colombie-Britannique,"   Bas salaire","1157913 BC Ltd.","Port Coquitlam, BC V3C 6K5","0631-Directeurs de la restauration et des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1164888 BC Ltd.","Coquitlam, BC V3B 5R5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","1202419 B.C. Ltd.","West Kelowna, BC V4T 3K7","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","13483487 Canada Inc.","Terrace, BC V8G 2B1","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","1366902 BC Ltd","Kelowna, BC V1Y 9Y2","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Anand Packers Ltd.","Abbotsford, BC V2T 5R5","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","BC Eco Paving Inc","Coquitlam, BC V3K 3X8","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,5
Colombie-Britannique,"   Bas salaire","BCK Enterprises Ltd.","Kelowna, BC V1W 3S9","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Colour Perfect Painting Ltd.","Victoria, BC V8P 2V8","7294-Peintres et décorateurs (sauf décorateurs d'intérieur)",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Connex Global Communications Inc.","Vancouver, BC V6B 3K4","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Copper Resort Inc","Invermere, BC V0A 1K2",6322-Cuisiniers,Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Dasmesh Insulation Ltd.","Surrey, BC V3R 3V8","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","DEMROK DAIRIES LTD.","NANAIMO, BC V9R 4T2","6311-Superviseurs des services alimentaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Gilgal Janitorial Services Ltd","Cranbrook, BC V1C 0A9","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,3
Colombie-Britannique,"   Bas salaire","Golden Cabs BC Ltd.","Dawson Creek, BC V1G 2B9","7513-Chauffeurs de taxi, chauffeurs de limousine et chauffeurs",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Hastings Administration Corp.","Vancouver, BC V6L 1S4","6312-Gouvernants principaux",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","HKN Cleaning services Ltd.","Surrey, BC V3V 3N7","6731-Préposés à l'entretien ménager et au nettoyage - travaux légers",Inconnu,1,2
Colombie-Britannique,"   Bas salaire","Hollyburn Family Services Ltd","North Vancouver, BC V7M 1A5","1212-Superviseurs de commis de finance et d'assurance",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Kaintura Indian Cuisine Ltd.","Surrey, BC V4N 2L6",6322-Cuisiniers,Inconnu,1,1
Colombie-Britannique,"   Bas salaire","LH IMPORTS LTD.","Burnaby, BC V5J 5M8",7452-Manutentionnaires,Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Mission Recycle Centre LTD.","Mission, BC V2V 6J9","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Quolus Construction Services Ltd.","Delta, BC V4G 1H2","7294-Peintres et décorateurs (sauf décorateurs d'intérieur)",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","RAFFLES ROAD CARRIERS LTD.","SURREY, BC V3W 7S2",7452-Manutentionnaires,Inconnu,1,2
Colombie-Britannique,"   Bas salaire","secured security limited","LANGLEY, BC V2Y 0R4","6733-Concierges et surintendants d'immeubles",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","SUNRISE CONSULTANCY GROUP CANADA LTD.","Surrey, BC V3W 1R1","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Sunshine Coast Logistics Inc.","DELTA, BC V4C 1G1","1241-Adjoints administratifs",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","TB Food Services Inc","Vancouver, BC V6E 4S1","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","The Root Cellar Village Green Grocer","Victoria, BC V8P 5P2","6211-Superviseurs des ventes - commerce de détail",Inconnu,1,1
Colombie-Britannique,"   Bas salaire","Wet Coast Interiors Ltd.","Aldergrove, BC V4W 3L5","7611-Aides de soutien des métiers et manoeuvres en construction",Inconnu,1,2
Colombie-Britannique,"  Agriculture primaire","1357375 B.C Ltd","Surrey, BC V3S 0P5","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",Inconnu,1,5
Colombie-Britannique,"  Agriculture primaire","1357375 B.C Ltd","Surrey, BC V3S 0P5","8431-Ouvriers agricoles",Inconnu,1,40
Colombie-Britannique,"  Agriculture primaire","662273 B.C. Ltd.","Surrey, BC V3Z 1B8","8431-Ouvriers agricoles",Inconnu,1,10
Colombie-Britannique,"  Agriculture primaire","B & C FARM LTD.","HOPE, BC V0X 1L3","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",Inconnu,1,2
Colombie-Britannique,"  Agriculture primaire","E&K Nursery Ltd.","Abbotsford, BC V4X 1N2","8431-Ouvriers agricoles",Inconnu,1,12
Colombie-Britannique,"  Agriculture primaire","FOUR LEAF LANDSCAPING LTD","Surrey, BC V3W 3H2","8431-Ouvriers agricoles",Inconnu,1,3
Colombie-Britannique,"  Agriculture primaire","Hardev aujla farm","Vernon, BC V1H 1B8","8431-Ouvriers agricoles","Entreprise à propriétaire unique",1,5
Colombie-Britannique,"  Agriculture primaire","Paragon Farms Inc.","Surrey, BC V4N 6G4","8432-Ouvriers de pépinières et de serres",Inconnu,1,5
Colombie-Britannique,"  Talent mondial","Babcock Canada Inc.","Victoria, BC V8Z 0B9","2148-Autres ingénieurs, n.c.a.",Inconnu,1,1
Colombie-Britannique,"  Talent mondial","NorthCode Technology Inc.","Langley, BC V2Y 3P1","2174-Programmeurs et développeurs en médias interactifs",Inconnu,1,1
Colombie-Britannique,"  Talent mondial","UpOnCall Inc.","Chilliwack, BC V2P 7Z5","5241-Designers graphiques et illustrateurs",Inconnu,1,1
Yukon,"   Bas salaire","Arctic Range Adventure Ltd.","Whitehorse, YT Y1A 2J8","1411-Employés de soutien de bureau généraux",Inconnu,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Bob Industries LLC","Santa Monica, 90401","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
"Les employeurs exerçant leurs activités au Canada avec un siège social à l'extérieur du Canada","     Haut salaire","Frozen Man Inc.","New York, 10011","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",Corporation,1,1
Remarques:,,,,,,,
"1. Toutes les informations contenues dans ce rapport proviennent du système d'EIMT d'Emploi et Développement social Canada (EDSC).",,,,,,,
"2. Cette liste exclut tous les noms de personnes, tels que les employeurs d'aides-soignants ou les noms d'entreprises qui utilisent ou incluent des noms de personnes. Pour cette raison, la liste n'est pas complète et ne reflète pas tous les employeurs qui ont demandé ou reçu un LMIA. Si un employeur souhaite contacter l'ESDC au sujet de l'exactitude de ses informations, il peut s'adresser à NA-TFWP-PTET@hrsdc-rhdcc.gc.ca.  ",,,,,,,
"3. Les noms des employeurs sont entrés manuellement dans le Système et peuvent faire l’objet d’erreurs dans la saisie de donnée.           ",,,,,,,
"4. Le système de Classification nationale des professions (CNP) 2011, est utilisé depuis novembre 2016. Avant novembre 2016, les professions classifiées sous le CNP 2006 étaient converti selon les professions correspondantes sous le CNP 2011. Une concordance empirique développée par Statistique Canada a été utilisée pour identifier la classification équivalente.                                                                              ",,,,,,,
"5. Depuis février 2018, les EIMT à l'appui de la "" résidence permanente (RP) seulement "" sont exclues des statistiques du PTET. Les EIMT à double intention et les postes correspondants sont inclus dans leur volet respectif du PTET (p. ex., bas salaire, haut salaire, etc.), ce qui peut avoir une incidence sur les rapports du programme au fil du temps.",,,,,,,
"6. Le système EIMT suit uniquement les postes de TET, et non les TET qui obtiennent un permis de travail ou qui entrent au Canada. Ce ne sont pas tous les postes approuvés qui donnent lieu à un permis de travail ou à l'entrée d'un TET au Canada. Pour obtenir des renseignements sur le nombre de permis de travail délivrés, veuillez consulter le document Faits et chiffres d’Immigration, Réfugiés et Citoyenneté Canada (IRCC) : http://www.cic.gc.ca/francais/ressources/statistiques/menu-fait.asp",,,,,,,
"7. Les chiffres apparaissant dans ce communiqué peuvent différer légèrement de ceux rapportés dans les versions précédentes sur les statistiques de l'EIMT en raison des mises à jour des données qui se produisent au fil du temps.",,,,,,,
