Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
Ontario,  Talent mondial,SoapBox Innovations Inc.,"TORONTO, ON M5V 2K4",2174-Programmeurs et développeurs en médias interactifs,2
Ontario,  Talent mondial,SOTI Inc,"Mississauaga, ON L5R 3G5",2174-Programmeurs et développeurs en médias interactifs,1
Ontario,  Talent mondial,"Square Canada, Inc.","KITCHENER, ON N2G 1B9",2173-Ingénieurs et concepteurs en logiciel,2
Ontario,  Talent mondial,Sryas Inc.,"Toronto, ON M5X 1C7",2174-Programmeurs et développeurs en médias interactifs,1
Ontario,  Talent mondial,Sryas Inc.,"Toronto, ON M5X 1C7",2281-Techniciens de réseau informatique,1
Ontario,  Talent mondial,Steam Works Studio Canada Inc.,"Mississauga, ON L5B 3C2",2171-Analystes et consultants en informatique,1
Ontario,  Talent mondial,Surgical Safety Technologies Inc,"TORONTO, ON M5H 3R3",2174-Programmeurs et développeurs en médias interactifs,3
Ontario,  Talent mondial,System Soft Technologies Inc,"TORONTO, ON M5H 0A5",2171-Analystes et consultants en informatique,1
Ontario,  Talent mondial,Taplytics Inc.,"Toronto, ON M5V 1E3","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
Ontario,  Talent mondial,Techaspect Digital Canada Inc.,"Mississauga, ON L5N 8C3",2173-Ingénieurs et concepteurs en logiciel,1
Ontario,  Talent mondial,Techaspect Digital Canada Inc.,"Mississauga, ON L5N 8C3",2175-Concepteurs et développeurs Web,1
Ontario,  Talent mondial,TELUS Health Payment Solutions GP Inc.,"TORONTO, ON M5J 2V5",2174-Programmeurs et développeurs en médias interactifs,1
Ontario,  Talent mondial,"TextNow, Inc.","WATERLOO, ON N2L 0J6",2173-Ingénieurs et concepteurs en logiciel,1
Ontario,  Talent mondial,"TextNow, Inc.","WATERLOO, ON N2L 0J6",2174-Programmeurs et développeurs en médias interactifs,1
Ontario,  Talent mondial,The Power Collective Inc.,"Kingston, ON K7L 0E9",0601-Directeurs des ventes corporatives,1
Ontario,  Talent mondial,The TDL Group Corp. d.b.a. Tim Hortons,"Toronto, ON M5X 1E1",4112-Avocats (partout au Canada) et notaires (au Québec),1
Ontario,  Talent mondial,"Thinkwrap Solutions, Inc.","OTTAWA, ON K2K 3K2",2173-Ingénieurs et concepteurs en logiciel,1
Ontario,  Talent mondial,Thomson Reuters Canada Limited,"TORONTO, ON M5H 2R2",2172-Analystes de bases de données et administrateurs de données,1
Ontario,  Talent mondial,Thomson Reuters Canada Limited,"TORONTO, ON M5H 2R2",2173-Ingénieurs et concepteurs en logiciel,2
Ontario,  Talent mondial,Thomson Reuters Corporation,"TORONTO, ON M5H 2R2","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
Ontario,  Talent mondial,TickTrade Systems Inc.,"Toronto, ON M5H 2K1",2171-Analystes et consultants en informatique,1
Ontario,  Talent mondial,Tomato King 2010 Inc.,"TORONTO, ON M8Y 1H8",2172-Analystes de bases de données et administrateurs de données,1
Ontario,  Talent mondial,Tophatmonocle Corp.,"TORONTO, ON M5S 1S4",2174-Programmeurs et développeurs en médias interactifs,1
Ontario,  Talent mondial,Torn Banner Studios Inc.,"Toronto, ON M6H 2X2",2174-Programmeurs et développeurs en médias interactifs,1
Ontario,  Talent mondial,True North Labs Ltd.,"KITCHENER, ON N2G 1B9",2173-Ingénieurs et concepteurs en logiciel,4
Ontario,  Talent mondial,TSMC Design Technology Canada Inc,"Kanata, ON K2K 3B8",2147-Ingénieurs informaticiens (sauf ingénieurs et concepteurs en logiciel),2
Ontario,  Talent mondial,U.S. Bank National Association,"TORONTO, ON M5H  1T",2173-Ingénieurs et concepteurs en logiciel,1
Ontario,  Talent mondial,Ubisoft Toronto Inc.,"Toronto, ON M6H 1V7",2173-Ingénieurs et concepteurs en logiciel,1
Ontario,  Talent mondial,Ubisoft Toronto Inc.,"Toronto, ON M6H 1V7",2174-Programmeurs et développeurs en médias interactifs,2
Ontario,  Talent mondial,Ubisoft Toronto Inc.,"Toronto, ON M6H 1V7",5241-Designers graphiques et illustrateurs,5
Ontario,  Talent mondial,Ukko Agro Incorporated,"Toronto, ON M5T 2C6","2161-Mathématiciens, statisticiens et actuaires",1
Ontario,  Talent mondial,Variyas Global Solutions Inc.,"Toronto, ON M5B 2L7",2171-Analystes et consultants en informatique,1
Ontario,  Talent mondial,VDART (CANADA) INC.,"RICHMOND HILL, ON L4B 3N2",0213-Gestionnaires des systèmes informatiques,1
Ontario,  Talent mondial,Veriday Inc.,"MISSISSAUGA, ON L4W 5L1",0601-Directeurs des ventes corporatives,1
Ontario,  Talent mondial,Victoria Canadian Immigration Consultancy Inc.,"Mississauga, ON L5S 1V6",0213-Gestionnaires des systèmes informatiques,1
Ontario,  Talent mondial,Virtusa Consulting & Services Inc.,"Toronto, ON M5H 1T1",0213-Gestionnaires des systèmes informatiques,1
Ontario,  Talent mondial,Wattpad Corp.,"Toronto, ON M5E 1C7",2174-Programmeurs et développeurs en médias interactifs,1
Ontario,  Talent mondial,Wave Financial Inc.,"TORONTO, ON M4M 2S1",2173-Ingénieurs et concepteurs en logiciel,1
Ontario,  Talent mondial,World Media Corp (Canada) Inc,"Oakville, ON L6H 7L8",2175-Concepteurs et développeurs Web,1
Ontario,  Talent mondial,"WW Canada, Ltd.","OAKVILLE, ON L6H 7G4",2171-Analystes et consultants en informatique,1
Ontario,  Talent mondial,Xanadu Quantum Technologies Inc,"Toronto, ON M5B 2H7",2283-Évaluateurs de systèmes informatiques,1
Ontario,  Talent mondial,X-Matik Inc.,"North York, ON M2J 1G5",2173-Ingénieurs et concepteurs en logiciel,1
Ontario,  Talent mondial,Yantriks Canada Inc.,"MISSISSAUGA, ON L5M 4Z5",2173-Ingénieurs et concepteurs en logiciel,1
Ontario,  Talent mondial,Zebra Technologies Canada ULC,"Mississauga, ON L5N 7J9",2174-Programmeurs et développeurs en médias interactifs,1
Ontario,  Talent mondial,Zenith System Solutions Inc.,"Toronto, ON M5A 0P6",2174-Programmeurs et développeurs en médias interactifs,7
Manitoba,     Haut salaire,10009754 MANITOBA LTD.,"WINNIPEG, MB R2J 1C6",0621-Directeurs - commerce de détail et de gros,1
Manitoba,     Haut salaire,1313 Baba Transport Ltd.,"WINNIPEG, MB R2K 3S6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Manitoba,     Haut salaire,1313 Baba Transport Ltd.,"WINNIPEG, MB R2K 3S6",7511-Conducteurs de camions de transport,5
Manitoba,     Haut salaire,5905100 MB Inc,"WINNIPEG, MB R2R 1V1",7511-Conducteurs de camions de transport,15
Manitoba,     Haut salaire,6794832 Manitoba Ltd. o/a Rogers Custom Contractors,"Souris, MB R0K 2C0",7521-Conducteurs d'équipement lourd (sauf les grues),1
Manitoba,     Haut salaire,7155248 MANITOBA LTD,"Steinbach, MB R5G 0Z3",7511-Conducteurs de camions de transport,12
Manitoba,     Haut salaire,79250 Manitoba Corporation,"WINNIPEG, MB R2J 0T4",7511-Conducteurs de camions de transport,8
Manitoba,     Haut salaire,Abroad Immigration and Education services Inc,"Winnipeg, MB R3E 0B7",1221-Agents d'administration,1
Manitoba,     Haut salaire,ADVANCE TRUCK AND TRAILER REPAIRS LTD.,"WINNIPEG, MB R0C 3A0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Manitoba,     Haut salaire,ADVANCE TRUCK AND TRAILER REPAIRS LTD.,"WINNIPEG, MB R0C 3A0",7312-Mécaniciens d'équipement lourd,2
Manitoba,     Haut salaire,Arc Enterprises Ltd,"Winnipeg, MB R2R 2W3",7511-Conducteurs de camions de transport,5
Manitoba,     Haut salaire,Benipal Brothers Ltd.,"WINNIPEG, MB R2P 1N6",7511-Conducteurs de camions de transport,2
Manitoba,     Haut salaire,Carlyle Printers Service & Supplies LTD,"WINNIPEG, MB R2X 2V5",0621-Directeurs - commerce de détail et de gros,1
Manitoba,     Haut salaire,Deep King Ltd.,"WINNIPEG, MB R2R 0R1",7511-Conducteurs de camions de transport,3
Manitoba,     Haut salaire,Diamond Toor Transport Ltd.,"WINNIPEG, MB R2R 2W4",7511-Conducteurs de camions de transport,3
Manitoba,     Haut salaire,Dufferin Christian School,"Carman, MB R0G 0J0",4032-Enseignants aux niveaux primaire et préscolaire,1
Manitoba,     Haut salaire,Elizabeth Ogidan o/a Akin's African Restaurant,"WINNIPEG, MB R3B 3L5",6321-Chefs,1
Manitoba,     Haut salaire,Fairysun Sys Inc,"Winnipeg, MB R3B 3K6",2283-Évaluateurs de systèmes informatiques,1
Manitoba,     Haut salaire,G-Line Transport Ltd.,"West St Paul, MB R4A 6A1",7511-Conducteurs de camions de transport,4
Manitoba,     Haut salaire,HEERA TRANSPORT LTD,"WINNIPEG, MB R3C 2E6",1221-Agents d'administration,1
Manitoba,     Haut salaire,HIGHWAY MOTOR FREIGHT LTD.,"WINNIPEG, MB R2R 0T7",7511-Conducteurs de camions de transport,10
Manitoba,     Haut salaire,IDO MEDIA AND PRINT LTD.,"WINNIPEG, MB R3T 2H5",1221-Agents d'administration,1
Manitoba,     Haut salaire,International Institute For Sustainable Development,"WINNIPEG, MB R3B 0Y4","4164-Recherchistes, experts-conseils et agents de programmes en politiques sociales",1
Manitoba,     Haut salaire,John White Trucking Ltd,"Winnipeg, MB R2X  2J",1311-Techniciens en comptabilité et teneurs de livres,1
Manitoba,     Haut salaire,King's Parts & Repair Ltd.,"Winnipeg, MB R2C 2Z2",7237-Soudeurs et opérateurs de machines à souder et à braser,3
Manitoba,     Haut salaire,K-Tec Earthmovers Inc.,"Rosenort, MB R0G 1W0",6221-Spécialistes des ventes techniques - commerce de gros,1
Manitoba,     Haut salaire,New Flyer Holdings Canada Inc,"Winnipeg, MB R2C 3T4","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
Manitoba,     Haut salaire,Perform International Ltd,"winnipeg, MB R2W 5L5",1241-Adjoints administratifs,1
Manitoba,     Haut salaire,Pluto Transport Inc,"WINNIPEG, MB R2R 1V3",7511-Conducteurs de camions de transport,5
Manitoba,     Haut salaire,PORTAGE RIVER TRANSPORT LTD.,"WINNIPEG, MB R2P 1S4",7511-Conducteurs de camions de transport,2
Manitoba,     Haut salaire,PortX Transport Ltd,"Winnipeg, MB R2V 1N8",7312-Mécaniciens d'équipement lourd,1
Manitoba,     Haut salaire,Razir Transport Services Ltd.,"Winnipeg, MB R3T 1T6",7511-Conducteurs de camions de transport,10
Manitoba,     Haut salaire,Revolve Productions Canada Inc.,"WINNIPEG, MB R3E  1G","6742-Autre personnel de soutien en service, n.c.a.",1
Manitoba,     Haut salaire,SF Logistics Inc.,"WINNIPEG, MB R3H 0V5",0731-Directeurs des transports,1
Manitoba,     Haut salaire,The Movement Centre of Manitoba Inc,"Winnipeg, MB R2G 1N7",3144-Autres professionnels en thérapie et en diagnostic,2
Manitoba,     Haut salaire,The University of Manitoba,"WINNIPEG, MB R3T 2N2",4011-Professeurs et chargés de cours au niveau universitaire,3
Manitoba,     Haut salaire,White River Logistics Inc.,"HEADINGLEY, MB R4H 0A1",7511-Conducteurs de camions de transport,18
Manitoba,     Haut salaire,Wingo Consulting Group Inc.,"WINNIPEG, MB R3L 2T4",1221-Agents d'administration,1
Manitoba,     Haut salaire,Winnipeg Flatbeds Ltd.,"WIINIPEG, MB R3T 2W9",7511-Conducteurs de camions de transport,8
Manitoba,     Haut salaire,Winnipeg Regional Health Authority,"Winnipeg, MB R3B 1E2",3111-Médecins spécialistes,1
Manitoba,   Bas salaire,2886627 MB Ltd. o/a A&W,"Thompson, MB R8N 0C3",6311-Superviseurs des services alimentaires,5
Manitoba,   Bas salaire,2886627 MB Ltd. o/a A&W,"Thompson, MB R8N 0C3",6322-Cuisiniers,5
Manitoba,   Bas salaire,3881785 Manitoba Ltd,"STEINBACH, MB R5G 0Z1","7513-Chauffeurs de taxi, chauffeurs de limousine et chauffeurs",5
Manitoba,   Bas salaire,4091019 MB Ltd. o/a Subway Restaurant,"Winnipeg, MB R2P 2X9",6311-Superviseurs des services alimentaires,2
Manitoba,   Bas salaire,4871333 Manitoba Ltd O/A Subway,"Niverville, MB R0A 1E0",6311-Superviseurs des services alimentaires,1
Manitoba,   Bas salaire,5061882 Manitoba Limited,"Virden, MB R0M 2C0",6311-Superviseurs des services alimentaires,1
Manitoba,   Bas salaire,6101267 Manitoba Ltd o/a Domino's Pizza,"Selkirk, MB R1A 1T4",6311-Superviseurs des services alimentaires,2
Manitoba,   Bas salaire,6121616 Manitoba Ltd.,"WINNIPEG, MB R2R 1N8",6322-Cuisiniers,2
Manitoba,   Bas salaire,6185241 Manitoba Ltd.,"NEEPAWA, MB R0L 0Y0",6322-Cuisiniers,1
Manitoba,   Bas salaire,6309055 Manitoba Inc.,"Lynn Lake, MB R0B 0W0",6211-Superviseurs des ventes - commerce de détail,1
Manitoba,   Bas salaire,6340556 Manitoba Ltd o/a Domino's Pizza,"Winnipeg, MB R3N 0J8",6311-Superviseurs des services alimentaires,1
Manitoba,   Bas salaire,6644270 MB Ltd,"ashern, MB R0C 0E0",6211-Superviseurs des ventes - commerce de détail,2
Manitoba,   Bas salaire,6802312 Manitoba Inc.,"Morris, MB R0G 1K0",6311-Superviseurs des services alimentaires,2
Manitoba,   Bas salaire,7027622 Manitoba Inc,"Winnipeg, MB R3N 1Z2",6311-Superviseurs des services alimentaires,1
Manitoba,   Bas salaire,7027622 Manitoba Inc,"Winnipeg, MB R3N 1Z2",6322-Cuisiniers,1
Manitoba,   Bas salaire,7057971 Manitoba Ltd. o/a Tandoor House and Commissary,"WINNIPEG, MB R3M 2A9",6322-Cuisiniers,2
Manitoba,   Bas salaire,7386428 MB LTD,"Arborg, MB R0C 0A0",6311-Superviseurs des services alimentaires,1
Manitoba,   Bas salaire,7392053 Manitoba Ltd.,"WINNIPEG, MB R3T 2H5","6562-Esthéticiens, électrolystes et personnel assimilé",2
Manitoba,   Bas salaire,7482656 Manitoba Ltd,"WINNIPEG, MB R3B 0X1",6322-Cuisiniers,1
Manitoba,   Bas salaire,7598247 Manitoba Ltd. o/a Depanneur Entre Lacs,"ST. LAURENT, MB R0C 2S0",6211-Superviseurs des ventes - commerce de détail,1
Manitoba,   Bas salaire,8900787 Canada Ltd,"Sunnyside, MB R5R 0E7",7511-Conducteurs de camions de transport,2
Manitoba,   Bas salaire,Ambica Ltd.,"La Salle, MB R0G 0A2",6311-Superviseurs des services alimentaires,1
Manitoba,   Bas salaire,ARABELLE'S BAKERY INCORPORATED,"winnipeg, MB R2J 0Z3",6332-Boulangers-pâtissiers,1
Manitoba,   Bas salaire,DGA FOOD SERVICE INC.,"WINNIPEG, MB R2M 2Z8",0631-Directeurs de la restauration et des services alimentaires,1
Manitoba,   Bas salaire,DGA FOOD SERVICE INC.,"WINNIPEG, MB R2M 2Z8",6311-Superviseurs des services alimentaires,1
Manitoba,   Bas salaire,Falcon Lake Resort Hotel Inc.,"WINNIPEG, MB R2G 1L4",6322-Cuisiniers,1
Manitoba,   Bas salaire,"Hanaro Investment Co., Ltd.","Brandon, MB R7A 7L9",6322-Cuisiniers,1
Manitoba,   Bas salaire,Henley Investments Ltd.  o/a Meridian Hotel,"THOMPSON, MB R8N 0C2",6322-Cuisiniers,2
Manitoba,   Bas salaire,OM Gaurik Enterprise Inc,"South Dauphin, MB R7N 3H4",6311-Superviseurs des services alimentaires,2
Manitoba,   Bas salaire,OM Gaurik Enterprise Inc,"South Dauphin, MB R7N 3H4","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Manitoba,   Bas salaire,Parvati Restaurant Ltd.o/a The Chilli Chutney,"Brandon, MB R7B 3P8",6322-Cuisiniers,1
Manitoba,   Bas salaire,Rest'n Inn,"Reston, MB R0M 1X0",6311-Superviseurs des services alimentaires,1
Manitoba,   Bas salaire,Shiv Shakti Anpurna Limited,"Dauphin, MB R7N 3H4",6322-Cuisiniers,1
Manitoba,   Bas salaire,SMOKE VILLA INC.,"WINNIPEG, MB R3G 0A3",6211-Superviseurs des ventes - commerce de détail,1
Manitoba,   Bas salaire,Solid Foundations Montessori School Inc.,"Winnipeg, MB R2G 1J4",4214-Éducateurs et aides-éducateurs de la petite enfance,3
Manitoba,   Bas salaire,The Baker's Bowl Bakeshop,"WINNIPEG, MB R2X 2K3",6332-Boulangers-pâtissiers,1
Manitoba,   Bas salaire,Tire King Services Inc,"Winnipeg, MB R2P 0P3",7535-Autres préposés à la pose et à l'entretien des pièces mécaniques d'automobiles,2
Manitoba,   Bas salaire,UR'S CONVENIENCE STORE INC.,"WINNIPEG, MB R2X 0B7",6211-Superviseurs des ventes - commerce de détail,1
Manitoba,   Bas salaire,Wonder Shows Ltd,"Winnipeg, MB R2C 2Z2","6722-Opérateurs et préposés aux sports, aux loisirs et dans les parcs d'attractions",15
Manitoba,  Agriculture primaire,4647204 Manitoba Ltd,"Austin, MB R0H 0C0",8431-Ouvriers agricoles,3
Manitoba,  Agriculture primaire,4663943 Manitoba  Ltd.,"Minnedosa, MB R0J 1E0",8431-Ouvriers agricoles,2
Manitoba,  Agriculture primaire,Ash Apiaries Ltd,"Gilbert Plains, MB R0L 0X0",8431-Ouvriers agricoles,20
Manitoba,  Agriculture primaire,Aubin Nurseries Ltd.,"Carman, MB R0G 0J0",8432-Ouvriers de pépinières et de serres,10
Manitoba,  Agriculture primaire,Calvern Farms Ltd.,"Argyle, MB R0C 0B0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
Manitoba,  Agriculture primaire,Corduroy Plains Ltd.,"Carman, MB R0G 0J0",8431-Ouvriers agricoles,4
Manitoba,  Agriculture primaire,Elskamp Dairy Farm Inc.,"Woodlands, MB R0C 3H0",8431-Ouvriers agricoles,1
Manitoba,  Agriculture primaire,FRIEDENSFELD HONEY & BERRY FARM LTD.,"STEINBACH, MB R5G 1M4",8431-Ouvriers agricoles,5
Manitoba,  Agriculture primaire,Grysiuk Apiary Inc.,"Winnipeg, MB R2Y 2E8",8431-Ouvriers agricoles,5
Manitoba,  Agriculture primaire,Gusta Enterprises Ltd.,"Stead, MB R0E 1Z0",8431-Ouvriers agricoles,4
Manitoba,  Agriculture primaire,Haskett Growers (2014) Ltd.,"Winkler, MB R6W 4A1",8431-Ouvriers agricoles,4
Manitoba,  Agriculture primaire,Interlake Honey Producers Ltd.,"Fisher Branch, MB R0C 0Z0",8431-Ouvriers agricoles,5
Manitoba,  Agriculture primaire,Jeffries Bros. Vegetable Growers Inc.,"Portage la Prairie, MB R1N 3C2",8431-Ouvriers agricoles,38
Manitoba,  Agriculture primaire,Kroeker Farms Limited,"Winkler, MB R6W 0K7",8431-Ouvriers agricoles,36
Manitoba,  Agriculture primaire,Mayfair Farms (Portage) Ltd,"Portage La Prairie, MB R1N 3B2",8431-Ouvriers agricoles,70
Manitoba,  Agriculture primaire,Mid-Man Farms Ltd,"SW-2-12-15-W1 near Carberry, MB R0K 0H0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
Manitoba,  Agriculture primaire,OAKNOOK Honey Products Ltd.,"Ashville, MB R0L 0A0",8431-Ouvriers agricoles,18
Manitoba,  Agriculture primaire,River Valley Specialty Farms Inc.,"Bagot, MB R0H 0E0",8431-Ouvriers agricoles,78
Manitoba,  Agriculture primaire,Schriemer Family Farm Ltd,"Otterburne, MB R0A 1G0",8431-Ouvriers agricoles,16
Manitoba,  Agriculture primaire,Schriemer Family Farm Ltd,"Otterburne, MB R0A 1G0",8432-Ouvriers de pépinières et de serres,2
Manitoba,  Agriculture primaire,Searle Greenhouses Ltd,"East Selkirk, MB R0E 0M0",8432-Ouvriers de pépinières et de serres,24
Manitoba,  Agriculture primaire,Vanderveen's Greenhouses Ltd,"Carman, MB R0G 0J0",8432-Ouvriers de pépinières et de serres,26
Manitoba,  Agriculture primaire,Waldbee Honey Farms Inc.,"East Selkirk, MB R0E 0M0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
Manitoba,  Agriculture primaire,Waldbee Honey Farms Inc.,"East Selkirk, MB R0E 0M0",8431-Ouvriers agricoles,3
Manitoba,  Agriculture primaire,West 10 Honey Ltd.,"Ethelbert, MB R0L 0T0",8431-Ouvriers agricoles,6
Manitoba,  Talent mondial,IC Group Inc,"Winnipeg, MB R3Y 1G4",2283-Évaluateurs de systèmes informatiques,1
Manitoba,  Talent mondial,LotLinx Canada Manitoba Inc.,"WINNIPEG, MB R3C 4G2",2173-Ingénieurs et concepteurs en logiciel,1
Manitoba,  Talent mondial,Palliser Furniture Upholstery Ltd,"Winnipeg, MB R2G 1B9","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",2
Manitoba,  Talent mondial,Red River Press Inc.,"Winnipeg, MB R3B 1G7",2175-Concepteurs et développeurs Web,2
Manitoba,  Talent mondial,Ubisoft Entertainment Inc.,"Winnipeg, MB R3B 0S5",2174-Programmeurs et développeurs en médias interactifs,1
Saskatchewan,     Haut salaire,101169252 Saskatchewan Ltd.,"REGINA, SK S4N 4X9",7511-Conducteurs de camions de transport,4
Saskatchewan,     Haut salaire,101253475 Saskatchewan Ltd.,"Melville, SK S0A 2P0",7312-Mécaniciens d'équipement lourd,1
Saskatchewan,     Haut salaire,102006075 Saskatchewan Ltd. dba Prospector Inn,"CREIGHTON, SK S0P 0A0",0632-Directeurs des services d'hébergement,1
Saskatchewan,     Haut salaire,102009104 Saskatchewan Ltd.,"REGINA, SK S4V 3M3",7511-Conducteurs de camions de transport,2
Saskatchewan,     Haut salaire,3D Entertainment Group Inc,"Saskatoon, SK S7W 1B9",5231-Annonceurs et autres communicateurs de la radio et de la télévision,1
Saskatchewan,     Haut salaire,3D Entertainment Group Inc,"Saskatoon, SK S7W 1B9","5232-Autres artistes de spectacle, n.c.a.",1
Saskatchewan,     Haut salaire,ASO MEDICAL PROF CORP,"SASKATOON, SK S7K 1M3",3111-Médecins spécialistes,1
Saskatchewan,     Haut salaire,BULLET EXPRESS INC.,"Regina, SK S4W 0G7",7511-Conducteurs de camions de transport,12
Saskatchewan,     Haut salaire,Covenant Construction Inc,"REGINA, SK S4S 3R9","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
Saskatchewan,     Haut salaire,Gunson Guiding and Outfitting Ltd.,"Vonda, SK S0K 4N0",6532-Guides d'activités récréatives et sportives de plein air,1
Saskatchewan,     Haut salaire,NMK Optometric P.C. Inc,"ESTERHAZY, SK S0A 0X0",3231-Opticiens d'ordonnances,1
Saskatchewan,     Haut salaire,Peter Ballantyne Cree Nation Health Services Incorporated,"Prince Albert, SK S6V 5R7",3222-Hygiénistes et thérapeutes dentaires,1
Saskatchewan,     Haut salaire,SASKATCHEWAN HEALTH AUTHORITY - WEYBURN,"Weyburn, SK S4H 2Z9",3112-Omnipraticiens et médecins en médecine familiale,1
Saskatchewan,   Bas salaire,101160150 S.K. Ltd.,"Kerrobert, SK S0L 1R0",6211-Superviseurs des ventes - commerce de détail,1
Saskatchewan,   Bas salaire,101175679 Saskatchewan Ltd.,"REGINA, SK S4R 2N5","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",2
Saskatchewan,   Bas salaire,101176223 Saskatchewan Ltd.,"Willow Bunch, SK S0H 4K0",6322-Cuisiniers,2
Saskatchewan,   Bas salaire,101200574 Saskatchewan Ltd. o/a Maple Creek Motor Inn,"Maple Creek, SK S0N 1N0",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,1
Saskatchewan,   Bas salaire,101207482 Saskatchewan Ltd. o/a Passion Salon and Spa,"Regina, SK S4W 0G9",6341-Coiffeurs et barbiers,2
Saskatchewan,   Bas salaire,101223484 Saskatchewan Ltd.,"Moosomin, SK S0G 3N0",6322-Cuisiniers,1
Saskatchewan,   Bas salaire,101264515 Saskatchewan Ltd.,"Maidstone, SK S0M 1M0",6211-Superviseurs des ventes - commerce de détail,1
Saskatchewan,   Bas salaire,101297129 Saskatchewan Ltd.,"Bienfait, SK S0C 0M0",6211-Superviseurs des ventes - commerce de détail,1
Saskatchewan,   Bas salaire,102028598 Saskatchewan Ltd,"Prince Albert, SK S6V 0C7",6322-Cuisiniers,1
Saskatchewan,   Bas salaire,102028972 Saskatchewan Ltd.,"SWIFT CURRENT, SK S9H 4X5",6211-Superviseurs des ventes - commerce de détail,1
Saskatchewan,   Bas salaire,102031978 Saskatchewan Ltd,"Belle Plaine, SK S0G 0G0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Saskatchewan,   Bas salaire,102034236 saskatchewan ltd. o/a western pizza express,"MOOSE JAW, SK S6H 3K5",6322-Cuisiniers,2
Saskatchewan,   Bas salaire,102037350 Saskatchewan LTD,"Hague, SK S0K 1X0",6311-Superviseurs des services alimentaires,1
Saskatchewan,   Bas salaire,102037471 Saskatchewan Ltd.,"PRINCE ALBERT, SK S6V 5E4",6311-Superviseurs des services alimentaires,1
Saskatchewan,   Bas salaire,102042121 Saskatchewan Ltd,"Prince Albert, SK S6V 5B7",6311-Superviseurs des services alimentaires,1
Saskatchewan,   Bas salaire,102049003 Saskatchewan Ltd.,"Wakaw, SK S0K 4P0",6322-Cuisiniers,1
Saskatchewan,   Bas salaire,102051161 SASKATCHEWAN LTD.,"Indian Head, SK S0G 2K0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
Saskatchewan,   Bas salaire,1294390 Alberta Ltd.,"Gull Lake, SK S0N 1A0",6322-Cuisiniers,2
Saskatchewan,   Bas salaire,1294390Alberta Ltd.,"Gull Lake, SK S0N 1A0","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
Saskatchewan,   Bas salaire,1870588 Alberta Ltd.,"Unity, SK S0K 4L0",6322-Cuisiniers,1
Saskatchewan,   Bas salaire,629580 SK LTD.,"Gull Lake, SK S0N 1A0",6211-Superviseurs des ventes - commerce de détail,1
Saskatchewan,   Bas salaire,6593488 canada inc.,"elrose, SK S0L 0Z0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
Saskatchewan,   Bas salaire,AA Family Restaurant Inc.,"Whitewood, SK S0G 5C0",6311-Superviseurs des services alimentaires,1
Saskatchewan,   Bas salaire,AA Family Restaurant Inc.,"Whitewood, SK S0G 5C0",6322-Cuisiniers,1
Saskatchewan,   Bas salaire,Albert Enterprises Ltd.,"Radisson, SK S0K 3L0",6322-Cuisiniers,1
Saskatchewan,   Bas salaire,Atha Hotel Ltd.,"Carlyle, SK S0C 0R0","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
Saskatchewan,   Bas salaire,Beaver Grill Express,"North Battleford, SK S9A 4A9",6322-Cuisiniers,1
Saskatchewan,   Bas salaire,Byun Enterprises Ltd.,"Melville, SK S0A 2P0",6322-Cuisiniers,2
Saskatchewan,   Bas salaire,C WORLD TRAVEL 2012 LTD,"Regina, SK S4R 3K9","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
Saskatchewan,   Bas salaire,Can Am Travel Stop Inc.,"Whitewood, SK S0G 5C0",6211-Superviseurs des ventes - commerce de détail,1
Saskatchewan,   Bas salaire,Canalta Food Services Ltd.,"Regina, SK S4S 3R6",6311-Superviseurs des services alimentaires,34
Saskatchewan,   Bas salaire,Church of God in Christ Mennonite-Endeavour Congregation Inc,"ENDEAVOUR, SK S0A 0W0",4217-Autre personnel relié à la religion,2
Saskatchewan,   Bas salaire,FLAVOURS OF INDIA RESTT. & SWEETS INC.,"REGINA, SK S4N 0N6",6322-Cuisiniers,2
