Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Requested LMIAs,Requested Positions
British Columbia,  Primary Agriculture,662273 B.C. Ltd.,"Surrey, BC V3Z 1B8",8431-General farm workers,Unknown,1,10
British Columbia,  Primary Agriculture,B & C FARM LTD.,"HOPE, BC V0X 1L3","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,2
British Columbia,  Primary Agriculture,E&K Nursery Ltd.,"Abbotsford, BC V4X 1N2",8431-General farm workers,Unknown,1,12
British Columbia,  Primary Agriculture,FOUR LEAF LANDSCAPING LTD,"Surrey, BC V3W 3H2",8431-General farm workers,Unknown,1,3
British Columbia,  Primary Agriculture,Hardev aujla farm,"Vernon, BC V1H 1B8",8431-General farm workers,Sole Proprietorship,1,5
British Columbia,  Primary Agriculture,Paragon Farms Inc.,"Surrey, BC V4N 6G4",8432-Nursery and greenhouse workers,Unknown,1,5
British Columbia, Global Talent Stream,Babcock Canada Inc.,"Victoria, BC V8Z 0B9","2148-Other professional engineers, n.e.c.",Unknown,1,1
British Columbia, Global Talent Stream,NorthCode Technology Inc.,"Langley, BC V2Y 3P1",2174-Computer programmers and interactive media developers,Unknown,1,1
British Columbia, Global Talent Stream,UpOnCall Inc.,"Chilliwack, BC V2P 7Z5",5241-Graphic designers and illustrators,Unknown,1,1
Yukon,   Low Wage,Arctic Range Adventure Ltd.,"Whitehorse, YT Y1A 2J8",1411-General office support workers,Unknown,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Bob Industries LLC,"Santa Monica, 90401","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
Employers carrying on business in Canada with Head Office outside of Canada,    High Wage,Frozen Man Inc.,"New York, 10011","5131-Producers, directors, choreographers and related occupations",Corporation,1,1
